,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,156.0,121.0,126.0,50.0,89.0,-94.0,89.0,16.0,200.0,126.0,52.0,-20.0,16.0,-204.0,126.0,89.0,85.0,-55.0,15.0
1,-19.0,50.0,-20.0,50.0,16.0,-94.0,-20.0,-20.0,52.0,89.0,52.0,52.0,-20.0,-57.0,89.0,163.0,50.0,-90.0,50.0
2,121.0,15.0,89.0,-19.0,126.0,-94.0,52.0,-57.0,52.0,89.0,236.0,126.0,89.0,52.0,200.0,163.0,-19.0,-160.0,50.0
3,-19.0,15.0,-57.0,-125.0,-94.0,-57.0,-131.0,-57.0,-167.0,126.0,163.0,52.0,52.0,16.0,52.0,126.0,-90.0,-125.0,-55.0
4,85.0,50.0,16.0,-19.0,-94.0,89.0,-167.0,89.0,-94.0,273.0,200.0,89.0,126.0,52.0,126.0,163.0,191.0,50.0,50.0
5,226.0,156.0,200.0,85.0,89.0,236.0,16.0,200.0,16.0,273.0,89.0,52.0,89.0,16.0,16.0,89.0,226.0,191.0,15.0
6,191.0,191.0,200.0,191.0,163.0,310.0,126.0,273.0,126.0,347.0,126.0,52.0,126.0,89.0,89.0,126.0,367.0,297.0,156.0
7,332.0,226.0,310.0,261.0,310.0,384.0,273.0,347.0,273.0,420.0,347.0,126.0,236.0,126.0,236.0,163.0,332.0,297.0,191.0
8,85.0,191.0,52.0,191.0,89.0,347.0,126.0,310.0,126.0,384.0,126.0,163.0,16.0,89.0,52.0,126.0,15.0,226.0,50.0
9,15.0,121.0,-57.0,191.0,126.0,310.0,89.0,310.0,200.0,420.0,52.0,200.0,89.0,163.0,200.0,200.0,121.0,191.0,85.0
10,50.0,191.0,16.0,226.0,236.0,310.0,200.0,310.0,273.0,310.0,16.0,163.0,200.0,126.0,310.0,126.0,85.0,226.0,15.0
11,-19.0,261.0,-20.0,261.0,200.0,384.0,126.0,273.0,163.0,273.0,-20.0,163.0,310.0,163.0,273.0,126.0,156.0,226.0,15.0
12,191.0,367.0,163.0,332.0,310.0,420.0,200.0,273.0,200.0,163.0,163.0,273.0,420.0,347.0,310.0,200.0,261.0,261.0,121.0
13,85.0,402.0,89.0,297.0,200.0,347.0,163.0,200.0,16.0,16.0,16.0,310.0,126.0,347.0,89.0,200.0,121.0,226.0,50.0
14,50.0,297.0,16.0,297.0,200.0,347.0,163.0,200.0,163.0,16.0,52.0,273.0,89.0,347.0,163.0,200.0,261.0,261.0,226.0
15,191.0,261.0,163.0,261.0,347.0,420.0,310.0,236.0,347.0,-94.0,200.0,163.0,200.0,273.0,273.0,200.0,261.0,332.0,226.0
16,191.0,226.0,200.0,226.0,236.0,420.0,273.0,236.0,236.0,-94.0,163.0,89.0,200.0,273.0,200.0,236.0,367.0,332.0,191.0
17,402.0,297.0,457.0,332.0,457.0,494.0,347.0,310.0,310.0,-20.0,236.0,236.0,384.0,420.0,273.0,347.0,649.0,332.0,332.0
18,367.0,367.0,457.0,402.0,420.0,420.0,384.0,273.0,163.0,-57.0,16.0,310.0,236.0,494.0,89.0,347.0,473.0,261.0,226.0
19,367.0,367.0,457.0,402.0,420.0,420.0,384.0,273.0,163.0,-57.0,16.0,310.0,236.0,494.0,89.0,347.0,473.0,261.0,226.0
20,121.0,50.0,89.0,-160.0,89.0,-94.0,236.0,52.0,384.0,126.0,89.0,-57.0,16.0,-167.0,89.0,89.0,15.0,15.0,121.0
21,226.0,85.0,200.0,-19.0,163.0,-57.0,200.0,89.0,420.0,163.0,200.0,-57.0,126.0,5020.0,-2064.0,-0.0,-0.0,-0.0,-0.0
22,50.0,85.0,-94.0,-125.0,163.0,200.0,273.0,200.0,126.0,273.0,89.0,89.0,89.0,126.0,126.0,-57.0,50.0,85.0,226.0
23,261.0,121.0,89.0,-90.0,310.0,200.0,273.0,236.0,163.0,494.0,89.0,126.0,236.0,310.0,310.0,200.0,191.0,50.0,191.0
