,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,-19.0,-19.0,-204.0,-19.0,16.0,89.0,163.0,200.0,236.0,126.0,16.0,16.0,52.0,89.0,89.0,126.0,-55.0,50.0,156.0
1,-55.0,15.0,-204.0,15.0,-20.0,16.0,52.0,200.0,200.0,236.0,89.0,163.0,126.0,200.0,126.0,273.0,121.0,15.0,85.0
2,226.0,156.0,89.0,121.0,236.0,52.0,236.0,163.0,273.0,200.0,236.0,126.0,200.0,89.0,200.0,126.0,191.0,85.0,156.0
3,-19.0,15.0,-131.0,15.0,52.0,16.0,89.0,52.0,89.0,89.0,-20.0,52.0,-20.0,-20.0,-20.0,16.0,15.0,50.0,50.0
4,85.0,191.0,-20.0,156.0,163.0,89.0,163.0,236.0,310.0,273.0,163.0,236.0,200.0,163.0,200.0,200.0,226.0,156.0,121.0
5,121.0,121.0,16.0,121.0,236.0,200.0,310.0,236.0,236.0,236.0,16.0,52.0,52.0,16.0,52.0,16.0,85.0,191.0,191.0
6,-55.0,85.0,-94.0,121.0,126.0,200.0,163.0,347.0,126.0,384.0,-20.0,126.0,16.0,163.0,16.0,126.0,121.0,156.0,121.0
7,156.0,191.0,89.0,191.0,236.0,273.0,310.0,457.0,347.0,384.0,163.0,126.0,163.0,163.0,236.0,163.0,191.0,261.0,297.0
8,-90.0,15.0,-131.0,85.0,52.0,236.0,236.0,273.0,236.0,200.0,-94.0,16.0,-20.0,16.0,-20.0,52.0,-19.0,156.0,261.0
9,15.0,226.0,-20.0,226.0,163.0,200.0,273.0,347.0,420.0,347.0,89.0,273.0,200.0,200.0,236.0,236.0,191.0,226.0,297.0
10,121.0,191.0,52.0,191.0,347.0,236.0,531.0,236.0,457.0,163.0,52.0,126.0,200.0,16.0,200.0,52.0,85.0,191.0,332.0
11,-90.0,85.0,-94.0,85.0,236.0,163.0,347.0,163.0,310.0,200.0,-20.0,163.0,163.0,89.0,163.0,126.0,85.0,85.0,226.0
12,121.0,261.0,126.0,226.0,457.0,200.0,494.0,347.0,494.0,347.0,163.0,236.0,384.0,200.0,384.0,200.0,261.0,191.0,402.0
13,-19.0,50.0,-20.0,85.0,310.0,200.0,457.0,310.0,347.0,273.0,-94.0,16.0,126.0,16.0,126.0,52.0,50.0,156.0,402.0
14,50.0,121.0,16.0,191.0,310.0,200.0,347.0,494.0,420.0,531.0,52.0,163.0,273.0,236.0,273.0,310.0,226.0,226.0,367.0
15,226.0,121.0,163.0,191.0,420.0,273.0,494.0,457.0,457.0,384.0,126.0,52.0,236.0,126.0,236.0,236.0,191.0,261.0,473.0
16,15.0,15.0,-20.0,85.0,236.0,236.0,273.0,347.0,236.0,310.0,-20.0,126.0,89.0,126.0,52.0,163.0,156.0,156.0,332.0
17,297.0,226.0,236.0,261.0,420.0,236.0,384.0,420.0,420.0,420.0,310.0,236.0,273.0,236.0,273.0,200.0,402.0,261.0,402.0
18,226.0,50.0,200.0,156.0,347.0,236.0,347.0,236.0,200.0,200.0,89.0,52.0,52.0,52.0,16.0,16.0,226.0,191.0,297.0
19,15.0,156.0,-94.0,85.0,126.0,126.0,-20.0,126.0,52.0,126.0,163.0,236.0,126.0,310.0,89.0,310.0,191.0,85.0,15.0
20,156.0,191.0,16.0,156.0,273.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,200.0,163.0,163.0,121.0,121.0,121.0
21,-125.0,50.0,-278.0,-19.0,-20.0,89.0,-20.0,126.0,-20.0,163.0,-94.0,126.0,-20.0,163.0,16.0,126.0,-90.0,15.0,15.0
22,15.0,191.0,-167.0,85.0,52.0,89.0,52.0,310.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
23,-19.0,-125.0,-20.0,-195.0,-167.0,-20.0,-204.0,-204.0,-278.0,-535.0,-94.0,-57.0,-94.0,-167.0,-94.0,-131.0,-90.0,-90.0,50.0
24,-19.0,-19.0,-20.0,-125.0,-167.0,-20.0,-131.0,16.0,16.0,-167.0,16.0,126.0,52.0,126.0,89.0,126.0,85.0,-19.0,-125.0
25,85.0,-55.0,89.0,-125.0,52.0,-20.0,200.0,52.0,200.0,16.0,-20.0,-20.0,-20.0,-20.0,16.0,16.0,-55.0,-55.0,191.0
26,-90.0,-125.0,-94.0,-231.0,-20.0,-94.0,16.0,52.0,52.0,126.0,-167.0,52.0,-94.0,16.0,-57.0,89.0,-55.0,-90.0,85.0
27,156.0,85.0,126.0,-19.0,163.0,16.0,163.0,200.0,273.0,163.0,52.0,200.0,163.0,126.0,236.0,163.0,156.0,85.0,15.0
28,-19.0,-19.0,16.0,-90.0,52.0,52.0,126.0,16.0,89.0,-94.0,-204.0,52.0,-131.0,-57.0,-94.0,-57.0,-55.0,50.0,226.0
29,-55.0,121.0,-20.0,50.0,16.0,89.0,16.0,126.0,163.0,163.0,-57.0,273.0,16.0,200.0,52.0,163.0,121.0,121.0,-55.0
30,121.0,191.0,126.0,121.0,163.0,163.0,200.0,200.0,236.0,200.0,16.0,163.0,52.0,52.0,126.0,52.0,50.0,121.0,191.0
31,-125.0,15.0,-94.0,-19.0,-20.0,52.0,52.0,126.0,126.0,163.0,-204.0,89.0,-57.0,16.0,-57.0,52.0,-55.0,-19.0,191.0
32,156.0,121.0,163.0,50.0,200.0,52.0,236.0,236.0,384.0,236.0,163.0,200.0,200.0,163.0,236.0,200.0,191.0,50.0,50.0
33,156.0,-19.0,126.0,-90.0,163.0,-20.0,200.0,16.0,89.0,16.0,52.0,16.0,-20.0,-94.0,-20.0,-57.0,-19.0,-19.0,261.0
34,85.0,50.0,16.0,-55.0,52.0,-20.0,-20.0,89.0,-20.0,126.0,52.0,163.0,89.0,52.0,89.0,52.0,85.0,15.0,-90.0
35,261.0,191.0,200.0,85.0,200.0,89.0,126.0,89.0,163.0,16.0,200.0,126.0,200.0,-20.0,200.0,-20.0,85.0,85.0,15.0
36,50.0,15.0,-57.0,-55.0,-57.0,16.0,-57.0,-131.0,-94.0,-167.0,52.0,89.0,16.0,-57.0,-57.0,-57.0,-55.0,-19.0,50.0
37,261.0,226.0,163.0,85.0,89.0,16.0,-20.0,-20.0,89.0,16.0,384.0,273.0,236.0,126.0,200.0,126.0,191.0,85.0,-160.0
38,297.0,156.0,163.0,15.0,163.0,-20.0,52.0,-131.0,-20.0,-131.0,163.0,163.0,52.0,-20.0,16.0,-20.0,-19.0,-19.0,156.0
39,50.0,156.0,-20.0,-19.0,-20.0,-94.0,-131.0,-57.0,-57.0,-20.0,52.0,273.0,52.0,163.0,52.0,126.0,15.0,-19.0,-90.0
40,261.0,261.0,126.0,85.0,126.0,-20.0,89.0,52.0,126.0,-20.0,273.0,236.0,163.0,163.0,163.0,126.0,85.0,50.0,-19.0
41,15.0,85.0,-57.0,-55.0,-57.0,-57.0,-57.0,-131.0,-131.0,-167.0,52.0,126.0,-57.0,16.0,-167.0,-57.0,-90.0,-55.0,85.0
42,226.0,332.0,126.0,156.0,52.0,-20.0,-57.0,-20.0,-20.0,16.0,310.0,384.0,126.0,200.0,89.0,126.0,191.0,85.0,-195.0
43,332.0,332.0,236.0,156.0,126.0,52.0,52.0,-131.0,-57.0,-241.0,236.0,200.0,-20.0,16.0,16.0,-57.0,85.0,121.0,85.0
44,121.0,261.0,16.0,121.0,-57.0,16.0,-167.0,-131.0,-204.0,-131.0,126.0,273.0,-20.0,126.0,-57.0,52.0,85.0,85.0,-90.0
45,332.0,437.0,163.0,297.0,200.0,126.0,52.0,16.0,52.0,89.0,347.0,347.0,273.0,236.0,200.0,163.0,191.0,191.0,-125.0
46,121.0,226.0,-20.0,156.0,89.0,89.0,16.0,-57.0,-94.0,-20.0,89.0,200.0,89.0,16.0,16.0,-20.0,-55.0,85.0,85.0
47,156.0,332.0,16.0,226.0,89.0,89.0,-20.0,52.0,16.0,163.0,236.0,347.0,273.0,200.0,236.0,200.0,156.0,121.0,-160.0
48,297.0,332.0,163.0,226.0,200.0,126.0,126.0,16.0,-20.0,16.0,273.0,236.0,200.0,16.0,200.0,16.0,85.0,191.0,50.0
49,121.0,226.0,52.0,156.0,52.0,89.0,-94.0,-57.0,-167.0,52.0,126.0,236.0,126.0,89.0,52.0,52.0,85.0,156.0,-55.0
50,402.0,402.0,273.0,297.0,236.0,200.0,52.0,126.0,89.0,126.0,347.0,347.0,347.0,236.0,347.0,200.0,261.0,261.0,-125.0
51,191.0,156.0,126.0,121.0,89.0,200.0,52.0,-20.0,-20.0,-20.0,89.0,89.0,89.0,52.0,126.0,52.0,15.0,156.0,121.0
52,121.0,121.0,52.0,156.0,16.0,126.0,-94.0,89.0,16.0,126.0,200.0,273.0,273.0,273.0,273.0,200.0,156.0,156.0,-125.0
53,332.0,226.0,200.0,191.0,163.0,163.0,89.0,89.0,89.0,52.0,310.0,236.0,236.0,163.0,273.0,163.0,121.0,191.0,50.0
54,85.0,226.0,-20.0,50.0,-20.0,89.0,-57.0,16.0,-94.0,89.0,89.0,273.0,52.0,163.0,89.0,200.0,-19.0,50.0,50.0
55,297.0,402.0,163.0,156.0,163.0,89.0,89.0,200.0,163.0,310.0,347.0,384.0,310.0,310.0,384.0,310.0,191.0,121.0,-90.0
56,261.0,191.0,126.0,50.0,126.0,89.0,126.0,89.0,16.0,163.0,200.0,126.0,89.0,16.0,126.0,16.0,15.0,85.0,226.0
57,121.0,191.0,52.0,85.0,16.0,89.0,-57.0,200.0,-20.0,310.0,200.0,236.0,126.0,200.0,163.0,163.0,156.0,85.0,15.0
58,297.0,297.0,236.0,191.0,236.0,200.0,236.0,273.0,236.0,273.0,273.0,236.0,236.0,200.0,273.0,163.0,156.0,191.0,156.0
59,-19.0,156.0,-20.0,50.0,52.0,163.0,126.0,163.0,163.0,126.0,16.0,163.0,52.0,163.0,126.0,163.0,-19.0,85.0,226.0
60,156.0,332.0,52.0,191.0,126.0,126.0,200.0,273.0,347.0,310.0,347.0,384.0,347.0,384.0,420.0,384.0,156.0,156.0,-19.0
61,191.0,261.0,52.0,121.0,200.0,126.0,273.0,126.0,163.0,126.0,200.0,200.0,236.0,163.0,273.0,163.0,-19.0,121.0,191.0
62,50.0,191.0,-57.0,85.0,89.0,89.0,89.0,126.0,52.0,236.0,89.0,273.0,273.0,273.0,273.0,273.0,50.0,85.0,-19.0
63,297.0,332.0,200.0,191.0,273.0,126.0,273.0,200.0,310.0,273.0,384.0,310.0,384.0,273.0,420.0,273.0,156.0,156.0,50.0
64,121.0,121.0,16.0,50.0,52.0,52.0,200.0,52.0,236.0,163.0,126.0,163.0,89.0,89.0,126.0,89.0,-19.0,15.0,226.0
65,191.0,332.0,126.0,191.0,89.0,52.0,163.0,200.0,457.0,384.0,347.0,347.0,236.0,310.0,310.0,310.0,191.0,121.0,-55.0
66,261.0,297.0,236.0,191.0,126.0,126.0,236.0,126.0,420.0,200.0,273.0,163.0,126.0,126.0,236.0,163.0,121.0,156.0,226.0
67,121.0,156.0,52.0,121.0,-20.0,89.0,16.0,89.0,236.0,163.0,163.0,200.0,89.0,126.0,163.0,200.0,121.0,121.0,50.0
68,402.0,297.0,310.0,226.0,200.0,163.0,236.0,163.0,384.0,126.0,420.0,236.0,273.0,200.0,347.0,236.0,297.0,226.0,-19.0
69,226.0,121.0,163.0,85.0,126.0,126.0,163.0,-57.0,52.0,-57.0,236.0,89.0,89.0,-20.0,52.0,89.0,85.0,85.0,191.0
70,226.0,226.0,163.0,121.0,126.0,52.0,52.0,89.0,126.0,200.0,384.0,273.0,236.0,236.0,236.0,347.0,191.0,50.0,-55.0
71,261.0,156.0,200.0,15.0,236.0,16.0,273.0,52.0,273.0,126.0,310.0,126.0,200.0,126.0,273.0,163.0,15.0,15.0,226.0
72,-90.0,15.0,-94.0,-125.0,16.0,-57.0,126.0,16.0,126.0,89.0,52.0,126.0,52.0,126.0,126.0,126.0,-90.0,-55.0,191.0
73,121.0,226.0,89.0,85.0,273.0,89.0,273.0,200.0,347.0,273.0,310.0,236.0,310.0,273.0,384.0,273.0,121.0,121.0,85.0
74,50.0,50.0,16.0,15.0,236.0,126.0,310.0,89.0,126.0,89.0,126.0,16.0,163.0,89.0,126.0,126.0,-55.0,85.0,367.0
75,-55.0,50.0,-20.0,15.0,126.0,89.0,126.0,163.0,163.0,200.0,163.0,163.0,310.0,310.0,273.0,347.0,85.0,50.0,121.0
76,156.0,85.0,126.0,50.0,273.0,126.0,347.0,200.0,347.0,200.0,236.0,89.0,384.0,236.0,347.0,236.0,85.0,121.0,332.0
77,-90.0,-19.0,-20.0,-55.0,126.0,89.0,200.0,163.0,163.0,236.0,16.0,52.0,200.0,236.0,126.0,273.0,-19.0,50.0,402.0
78,85.0,156.0,126.0,121.0,236.0,163.0,236.0,384.0,310.0,457.0,310.0,236.0,347.0,457.0,347.0,494.0,191.0,156.0,226.0
79,50.0,15.0,126.0,15.0,200.0,200.0,273.0,310.0,200.0,273.0,200.0,52.0,200.0,200.0,163.0,236.0,15.0,121.0,508.0
80,15.0,85.0,52.0,85.0,126.0,200.0,200.0,420.0,200.0,457.0,273.0,200.0,236.0,420.0,236.0,384.0,156.0,191.0,332.0
81,261.0,261.0,273.0,261.0,347.0,347.0,457.0,568.0,457.0,568.0,347.0,163.0,347.0,420.0,384.0,420.0,226.0,332.0,402.0
