,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,402.0,121.0,384.0,226.0,200.0,89.0,236.0,-57.0,200.0,-94.0,568.0,-94.0,384.0,16.0,310.0,16.0,297.0,15.0,191.0
1,402.0,15.0,347.0,191.0,200.0,16.0,273.0,-131.0,273.0,-131.0,568.0,-94.0,420.0,16.0,347.0,-57.0,226.0,-90.0,191.0
2,367.0,-125.0,236.0,15.0,126.0,-167.0,384.0,-204.0,384.0,-131.0,568.0,-167.0,384.0,-57.0,347.0,-131.0,156.0,-160.0,261.0
3,297.0,-160.0,236.0,-55.0,273.0,-94.0,531.0,-20.0,457.0,52.0,531.0,-167.0,420.0,-20.0,384.0,16.0,191.0,-55.0,367.0
4,191.0,-195.0,163.0,-90.0,163.0,-94.0,347.0,-20.0,273.0,16.0,457.0,-131.0,347.0,16.0,310.0,-20.0,85.0,-160.0,261.0
5,85.0,-301.0,89.0,-125.0,126.0,-131.0,163.0,89.0,126.0,163.0,273.0,-131.0,200.0,-20.0,200.0,16.0,85.0,-90.0,261.0
6,50.0,-195.0,52.0,-55.0,126.0,16.0,163.0,163.0,126.0,163.0,163.0,-57.0,126.0,-20.0,163.0,52.0,85.0,15.0,156.0
7,-19.0,-231.0,52.0,-19.0,52.0,52.0,126.0,89.0,89.0,52.0,89.0,-20.0,89.0,16.0,126.0,52.0,121.0,85.0,121.0
8,15.0,-160.0,126.0,85.0,126.0,163.0,52.0,163.0,16.0,126.0,16.0,-20.0,52.0,200.0,126.0,126.0,191.0,191.0,85.0
9,15.0,-19.0,89.0,85.0,16.0,163.0,-131.0,52.0,-204.0,16.0,16.0,89.0,16.0,236.0,52.0,52.0,50.0,121.0,-125.0
10,-160.0,-90.0,-20.0,85.0,-57.0,163.0,-204.0,52.0,-204.0,126.0,-131.0,126.0,-57.0,200.0,16.0,126.0,15.0,156.0,-90.0
11,-125.0,-90.0,-20.0,121.0,89.0,200.0,-20.0,163.0,-57.0,236.0,-167.0,126.0,16.0,126.0,52.0,200.0,50.0,156.0,50.0
12,-125.0,-125.0,-20.0,15.0,52.0,126.0,52.0,52.0,16.0,126.0,-131.0,52.0,16.0,-20.0,52.0,163.0,-19.0,85.0,85.0
13,-160.0,-160.0,-20.0,15.0,89.0,163.0,200.0,200.0,236.0,273.0,-167.0,16.0,16.0,89.0,126.0,236.0,15.0,191.0,261.0
14,-90.0,-125.0,-20.0,50.0,126.0,200.0,310.0,200.0,310.0,236.0,-94.0,-20.0,52.0,126.0,200.0,126.0,-19.0,191.0,261.0
15,15.0,-195.0,52.0,15.0,163.0,89.0,273.0,89.0,273.0,126.0,16.0,-20.0,163.0,16.0,200.0,16.0,85.0,156.0,332.0
16,121.0,-195.0,163.0,15.0,310.0,126.0,384.0,126.0,384.0,163.0,52.0,-20.0,273.0,52.0,273.0,16.0,121.0,156.0,402.0
17,15.0,-266.0,126.0,-55.0,310.0,89.0,420.0,163.0,420.0,200.0,52.0,-57.0,236.0,-20.0,310.0,52.0,50.0,156.0,437.0
18,-125.0,-301.0,89.0,-19.0,310.0,163.0,494.0,310.0,494.0,347.0,-94.0,-20.0,126.0,52.0,310.0,236.0,50.0,226.0,437.0
