,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,332,297,310,297,347,273,89,89,89,16,310,273,310,273,273,236,332,367,15
1,402,191,273,121,310,200,89,-57,-20,-167,200,89,200,126,126,16,191,121,-55
2,332,191,200,156,236,200,89,89,89,126,236,236,236,273,200,236,191,297,191
3,473,332,347,297,384,347,384,384,310,310,310,273,347,347,310,310,261,191,367
4,332,50,200,50,200,126,273,273,236,310,126,126,200,200,163,273,85,15,367
5,261,156,200,191,200,200,347,494,420,604,200,236,273,347,310,494,85,85,508
6,332,15,89,-19,126,89,273,273,236,273,126,16,163,126,126,200,-125,-160,226
7,226,-90,-57,-125,-57,-57,16,89,89,163,89,-20,89,89,52,163,-125,-55,121
8,261,121,89,85,126,89,126,52,126,16,163,163,163,126,126,52,15,85,50
9,156,15,16,15,89,52,-20,-241,-20,-278,16,89,52,-57,-20,-167,15,85,-125
10,121,261,163,297,236,163,16,-167,52,-131,200,310,163,163,89,52,261,367,-90
11,226,297,310,297,347,200,52,-278,-94,-388,200,236,126,16,16,-167,261,261,-231
12,50,121,163,191,236,89,-131,-315,-204,-315,89,200,89,16,16,-94,191,332,-195
13,15,226,236,332,347,273,52,16,-20,16,163,236,200,236,200,200,191,367,-19
14,-125,-55,52,50,200,163,-20,16,-131,16,-57,16,89,89,52,52,-19,156,-90
15,-266,-19,-57,121,52,163,-20,347,52,420,-20,163,89,273,126,347,-55,297,121
16,-231,15,-57,156,52,236,163,420,200,457,-94,126,52,200,126,236,-160,85,156
17,-407,-195,-278,-19,-131,52,126,310,200,420,-241,52,-57,163,16,273,-231,50,191
18,-336,-19,-131,121,16,200,273,494,384,494,-57,163,52,347,163,420,-55,191,367
19,-266,-195,-94,-55,52,163,200,200,163,163,-131,16,16,126,16,89,-90,15,156
20,-336,-55,-57,85,89,163,52,200,52,236,-20,200,52,273,52,236,50,261,156
21,-160,156,126,297,236,347,89,163,16,89,52,273,126,273,89,126,156,261,15
22,-231,85,16,191,126,200,-94,-57,-131,-57,-57,200,52,89,-20,-20,85,261,-90
23,-125,297,126,402,236,310,52,126,52,89,126,347,200,236,200,163,226,402,85
24,-55,121,126,191,163,200,89,-20,52,-94,16,89,89,52,89,-20,50,85,-19
25,-195,15,16,50,16,52,52,126,126,163,16,52,52,126,126,200,15,121,85
26,-55,85,89,85,52,126,236,310,236,273,52,52,89,126,200,200,15,-19,121
27,-125,-160,-94,-160,-94,-57,89,126,163,163,-131,-94,-57,-20,16,52,-90,-125,85
28,-55,50,16,50,-20,52,236,384,347,457,52,126,52,200,163,310,50,121,297
29,121,50,126,50,89,126,273,273,236,273,89,16,52,89,89,126,50,-19,226
30,50,15,89,-19,52,52,89,200,126,310,89,89,52,126,52,163,50,85,261
31,226,226,236,226,200,200,163,310,163,273,236,200,163,236,126,200,191,121,261
32,261,85,126,15,52,52,-20,-20,-20,-57,126,16,16,-20,-20,-57,121,-19,85
33,297,261,163,191,89,89,16,52,126,89,236,200,89,163,89,126,226,226,191
34,473,332,236,226,163,163,163,-57,126,-167,236,163,89,16,89,-94,226,121,85
35,402,261,126,121,89,16,52,-167,89,-167,163,163,52,-20,16,-20,226,156,50
36,543,437,310,332,273,163,273,89,310,89,310,273,236,200,273,200,367,226,261
37,508,191,236,85,236,89,273,52,236,52,163,89,163,52,163,126,191,-19,191
38,402,226,163,121,163,126,200,347,273,457,273,163,200,310,200,420,121,156,297
39,543,261,163,121,126,200,236,457,200,420,273,89,163,236,126,310,50,-19,261
40,402,85,16,-55,-57,52,-20,273,16,310,89,16,16,126,-20,200,-19,-19,191
41,402,332,126,226,16,236,89,384,163,420,236,236,163,273,126,273,121,156,226
42,402,226,89,121,-57,126,16,126,-20,89,89,89,52,16,16,-20,15,-55,-19
43,226,261,-20,121,-94,52,-94,126,-57,200,126,200,52,126,52,163,50,121,-19
44,261,332,163,261,89,163,16,163,-20,126,236,200,126,126,126,89,156,156,-19
45,121,121,126,85,52,52,-131,-57,-167,-57,126,52,16,-20,-20,-57,85,156,-90
46,156,332,236,297,163,200,-57,89,-57,89,273,236,126,126,126,126,226,332,-19
47,191,226,236,191,200,126,-57,-57,-131,-204,163,52,52,-57,16,-131,191,156,-125
