,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,85,-407,200,191,420,457,310,310,16,1009,531,126,457,200,457,384,-90,473,121
1,-266,-55,-20,367,163,384,-20,310,494,1193,494,236,236,310,200,457,-195,543,15
2,-90,-19,126,437,420,568,347,457,-131,1156,384,384,494,384,494,531,-19,613,261
3,-90,-160,163,473,384,494,310,384,457,1340,494,420,310,420,273,531,-90,437,-19
4,-301,-336,-20,473,200,531,89,420,200,1156,310,494,273,457,236,568,-160,578,121
5,85,-336,273,402,494,641,457,457,-20,1156,420,494,420,420,457,568,15,543,191
6,-160,191,89,508,236,568,126,457,494,1304,457,568,126,531,89,604,-125,543,-19
7,15,297,200,508,384,715,200,568,-241,1083,384,604,347,568,310,678,15,578,226
8,191,121,347,402,457,604,273,494,200,1193,568,457,310,457,236,678,15,402,85
9,-55,-55,126,367,273,531,89,531,200,1046,384,420,273,420,163,715,-90,508,226
10,297,-266,347,226,568,568,457,457,-167,862,420,310,494,310,420,641,15,402,261
11,-19,-125,126,226,273,347,89,273,384,936,384,236,163,273,89,531,-160,226,-19
12,-90,-90,89,156,273,347,163,347,-241,678,200,273,347,273,273,531,-55,297,261
13,156,-55,273,85,457,273,384,236,163,825,420,200,347,163,273,384,15,156,121
14,-19,50,89,121,200,163,52,200,273,715,384,163,126,163,52,384,-125,191,121
15,437,85,347,15,494,236,310,163,-241,531,384,126,347,89,310,384,15,121,261
16,367,367,236,50,273,89,89,89,420,715,457,126,52,126,16,347,-125,15,15
17,226,367,126,15,200,89,16,163,-57,494,236,163,200,126,200,384,-125,121,261
18,402,191,273,-55,384,89,236,126,89,531,347,126,273,52,273,347,-90,15,121
19,85,297,-20,-19,89,52,-131,89,347,494,200,163,16,163,16,420,-336,85,15
20,437,191,89,-90,273,163,200,200,-278,273,126,236,310,163,384,457,-231,121,226
21,226,121,16,-55,89,16,89,126,384,604,236,200,126,163,163,384,-266,-55,-19
22,-336,121,-131,50,-94,16,-20,163,89,604,16,273,126,200,163,457,-125,50,156
23,-231,226,126,50,163,52,310,200,16,715,89,200,236,126,236,494,85,15,191
24,-583,473,-94,121,-57,16,-57,236,457,825,52,236,-57,163,-57,531,-55,85,85
25,-266,402,89,121,200,200,163,347,-241,604,52,236,200,163,200,531,121,226,261
26,-19,437,236,156,273,200,126,200,310,788,273,200,52,126,16,494,85,156,-19
27,-125,473,89,226,163,236,-20,236,200,715,163,236,52,200,52,531,85,367,191
28,261,332,347,156,494,347,457,310,16,641,200,163,310,89,347,457,191,332,332
29,-125,332,16,121,163,200,163,236,604,678,126,126,16,89,52,384,-90,226,121
30,-55,332,52,121,200,310,236,310,-131,531,16,200,200,126,236,420,15,332,297
31,156,437,236,191,273,273,310,200,273,715,236,236,163,200,126,457,15,156,85
32,-90,437,16,191,16,163,16,163,273,604,126,273,52,236,52,494,-55,121,156
33,261,297,236,85,236,126,347,163,-131,494,163,163,310,126,310,420,85,50,261
34,121,402,163,121,16,-20,52,89,494,641,273,89,16,89,-20,347,-55,-19,15
35,191,367,200,121,52,52,52,126,-57,457,200,126,236,89,200,384,50,85,261
36,402,226,384,50,200,16,236,89,200,531,347,16,310,-20,236,273,85,-19,85
37,-19,261,89,85,-57,-94,-131,52,347,494,236,16,126,-20,-20,236,-55,-19,15
38,261,191,273,-19,163,-57,163,52,-278,347,200,16,347,-57,273,236,85,-90,191
39,121,261,163,-19,16,-204,16,-20,420,457,310,52,89,-20,16,236,-55,-195,-55
40,-55,332,52,-19,16,-94,-20,52,-20,273,89,163,200,89,163,310,15,-19,191
41,226,402,236,-19,273,16,236,-20,89,347,236,163,310,89,236,273,85,-19,85
42,-125,473,-20,50,52,-20,-57,-20,494,384,89,163,89,163,16,347,-55,15,85
43,156,261,126,15,273,126,310,163,-131,273,16,200,384,200,310,420,85,121,367
44,261,261,126,85,163,52,273,163,457,494,200,163,163,200,89,420,-55,50,85
45,121,191,-20,85,-20,126,126,200,126,310,89,200,200,200,126,420,-55,156,261
46,402,156,200,15,236,163,494,163,16,310,236,200,420,126,310,347,15,85,261
47,85,543,-57,121,-20,89,126,163,494,420,236,200,89,126,-20,384,-160,156,85
48,367,578,89,156,163,310,310,347,-167,310,126,273,310,163,236,420,50,332,367
49,508,508,236,226,200,310,310,310,384,568,347,273,163,163,89,347,50,261,156
50,226,613,16,367,89,347,52,420,310,568,236,347,89,273,89,384,15,402,261
51,578,543,273,297,384,420,384,420,16,494,347,347,347,236,310,384,156,332,332
52,367,508,89,261,163,236,89,310,604,531,384,310,52,236,16,347,-19,226,156
53,473,297,126,156,310,236,236,347,-20,310,236,273,236,126,236,347,121,297,473
54,649,261,273,121,420,126,420,236,457,494,420,200,200,52,163,347,121,156,297
55,261,226,16,191,126,52,89,236,531,420,236,200,52,126,16,420,15,191,332
56,543,121,236,85,420,163,420,273,16,310,236,163,310,89,310,384,226,156,437
57,367,297,126,121,236,89,163,236,604,457,347,126,89,89,16,347,85,121,191
58,297,261,126,50,273,163,200,310,126,200,163,163,236,126,236,347,121,191,437
59,437,85,236,-55,347,126,420,200,384,200,236,52,200,89,273,347,50,15,332
60,15,121,-131,-90,-20,16,89,163,641,126,89,52,-20,89,89,347,-160,50,261
61,261,85,52,-160,200,126,384,200,16,16,89,16,273,16,384,273,-19,121,402
62,156,121,52,-90,126,89,163,126,568,236,236,-20,89,52,89,273,-160,121,121
63,121,50,-94,-19,126,200,89,273,89,163,89,89,200,163,163,347,-55,332,367
64,578,50,-57,15,420,273,420,273,163,236,310,126,347,163,273,310,85,191,332
65,437,156,-867,15,163,89,126,163,604,200,273,126,89,126,52,236,-125,85,226
66,825,-195,-1124,-90,310,89,384,163,-94,-20,126,89,347,52,310,200,-19,121,437
67,754,-301,-1014,-90,200,16,310,89,494,163,163,89,89,52,126,163,-125,85,191
68,367,-195,-1087,-19,89,126,126,126,200,52,-57,126,126,126,163,200,-125,297,332
69,613,-160,-756,-90,384,200,457,52,52,52,89,89,347,52,347,89,15,191,332
70,261,15,-867,-19,126,89,52,-20,494,163,126,126,52,89,16,52,-125,156,50
71,437,50,-683,15,236,200,126,52,-278,52,16,200,236,163,200,126,15,261,226
72,613,226,-462,85,236,163,126,16,200,236,200,200,89,200,52,163,-19,156,-19
73,332,332,-683,121,89,200,-94,126,126,163,52,236,16,236,16,236,-55,261,156
74,578,85,-388,15,384,273,384,163,-167,89,89,163,310,163,310,200,85,226,297
75,156,-19,-535,50,126,163,126,126,494,200,89,126,52,236,-20,236,-90,156,85
76,191,-90,-425,15,200,236,200,200,-131,16,-57,200,200,310,200,310,50,226,297
77,508,-19,-131,50,273,200,273,126,236,200,200,200,163,236,126,236,85,85,121
78,191,85,-278,156,16,163,-57,126,347,236,89,236,-20,273,-57,273,50,156,121
79,473,-55,52,121,310,236,310,200,-131,163,89,200,200,163,236,236,261,156,297
80,226,-55,52,191,126,126,163,163,568,347,163,126,-20,-20,16,163,191,85,121
81,85,-90,16,191,163,200,200,310,89,236,52,163,200,-167,200,200,297,226,367
82,367,15,310,261,310,163,384,273,200,457,273,163,273,-278,163,126,261,156,121
83,121,367,126,437,-20,89,-57,236,420,531,273,200,16,-204,-94,200,85,261,50
84,437,402,384,402,200,236,273,310,-131,420,273,200,310,-204,200,236,261,297,297
85,261,508,347,367,52,126,163,200,494,531,347,52,52,-315,-57,200,85,121,15
86,15,508,200,332,-57,126,52,200,52,384,126,52,52,-241,52,236,121,226,191
87,261,402,457,332,163,236,347,200,52,531,273,52,126,-204,163,273,191,226,85
88,-125,332,200,402,-131,200,-57,163,494,568,200,52,-131,-94,-131,273,15,191,-19
89,-19,85,310,226,52,236,126,163,-131,236,16,16,126,-204,163,163,191,121,191
90,50,50,384,121,16,52,89,-20,347,273,126,-57,-57,-278,-20,52,50,-19,-90
91,-125,-19,163,121,-131,89,-131,16,16,126,-94,-20,-167,-241,-94,52,-19,156,-19
92,191,-301,384,50,126,163,163,-20,-204,89,-57,-57,-20,-278,52,-57,85,85,15
93,-160,-301,163,50,-57,16,-131,-57,384,163,-57,-57,-241,-204,-204,-57,-90,85,-90
94,-19,-301,236,50,89,126,126,52,-315,52,-204,16,16,-167,89,16,85,226,191
95,121,-195,420,156,163,126,236,89,89,310,-20,52,-20,-131,16,-20,85,121,15
96,-90,-90,273,297,-20,89,-57,126,89,236,-94,89,-57,-57,-57,-20,50,156,156
97,437,-266,604,121,236,52,273,89,-241,126,-57,16,163,-131,200,-131,261,-55,226
98,367,-195,531,121,-57,-131,-94,-20,420,273,-20,-20,-131,-94,-131,-131,121,-125,-55
99,613,-160,678,85,52,-20,16,52,-94,89,-94,52,89,16,89,-57,332,15,261
100,1212,-19,1120,121,347,16,273,-57,273,236,200,52,163,16,163,-131,508,-55,156
101,1317,261,1120,261,163,16,-20,-57,420,273,89,200,16,126,-20,-57,402,85,121
102,1669,473,1488,367,420,236,273,89,-167,347,52,347,273,236,236,52,578,226,261
103,1599,754,1524,578,273,236,126,126,420,715,89,420,16,384,-20,163,508,261,50
104,1564,754,1561,684,273,347,200,273,-20,604,-131,494,126,420,163,163,578,437,332
105,1493,578,1929,613,494,347,568,273,200,752,-57,384,236,347,310,89,719,297,332
106,1458,578,1856,684,236,273,273,347,604,862,-167,347,89,347,126,200,613,402,297
107,1423,543,2150,649,494,420,568,457,-20,752,-278,384,384,384,420,347,789,437,437
108,1353,649,2260,719,384,273,384,347,568,972,-241,310,126,420,126,384,719,226,85
109,1317,508,2187,719,200,273,126,310,200,788,-499,384,89,494,163,384,754,261,226
110,1282,297,2518,684,384,273,384,200,52,862,-388,384,200,457,273,273,895,156,85
111,1247,402,2481,789,89,126,-20,89,457,1046,-425,420,-57,494,-20,273,754,156,-125
112,1212,402,2408,825,200,236,126,200,-278,1083,-719,420,126,494,163,347,1001,226,15
113,1177,578,2297,1071,-57,126,-94,163,52,1966,-1529,310,-351,384,-315,273,1423,50,-512
114,1141,719,2224,1493,-499,52,-535,310,-388,2260,-2854,236,-572,384,-462,236,2162,50,-371
115,1106,508,2150,1599,-20,16,89,347,-425,2150,-2707,163,-57,236,89,126,2338,-55,50
116,1071,367,2076,1493,16,-131,89,236,420,2076,-1823,126,-20,236,126,126,2233,-55,15
117,1036,156,2003,1282,273,16,236,273,-131,2003,-1529,200,310,273,384,126,2162,50,261
118,1001,121,1929,1106,347,-20,310,163,236,1966,-1235,126,236,163,273,16,2057,-125,85
119,965,226,1856,1001,163,-131,16,126,273,1635,-1198,89,89,126,163,-57,1810,-55,191
120,965,50,1819,789,531,-57,457,89,-94,1267,-977,16,347,52,457,-131,1740,-55,332
121,930,191,1745,684,310,-131,236,16,604,1304,-756,-20,89,16,163,-131,1388,-125,156
122,895,332,1708,578,310,-20,310,163,16,936,-830,16,310,16,384,-57,1282,-19,402
123,860,437,1635,473,384,-57,494,163,200,936,-535,-20,310,-20,347,-94,1212,-195,226
124,860,437,1598,473,-20,-131,89,163,384,825,-499,52,89,89,89,16,895,-160,156
125,825,437,1524,367,200,16,384,236,-131,641,-425,126,347,163,420,126,965,-90,402
126,789,508,1488,367,52,-57,273,200,568,825,-204,126,89,163,126,200,719,-160,191
127,789,402,1451,367,-20,16,236,310,126,604,-315,236,126,200,200,236,613,15,437
128,754,473,1414,332,200,126,494,236,200,604,-57,236,163,200,236,236,578,-19,297
129,754,684,1340,402,-94,52,89,163,531,568,-20,310,-57,310,-20,310,297,15,156
130,719,508,1304,261,126,200,347,163,-131,200,-20,347,236,310,310,273,332,121,297
131,684,578,1267,226,89,89,200,-20,457,310,163,310,52,273,126,163,121,50,-55
132,684,684,1230,226,-57,163,-94,16,89,89,52,347,89,347,126,236,-55,261,15
133,649,543,1193,156,200,273,126,16,-167,89,236,310,273,273,273,200,-19,226,-90
134,649,649,1156,191,-57,163,-241,-20,273,200,273,273,-20,273,-94,200,-231,226,-266
135,613,613,1120,156,163,273,-57,52,-388,-57,236,310,200,273,126,236,-125,332,15
136,613,613,1120,156,200,236,-20,16,126,163,531,236,89,236,16,200,-160,261,-195
137,613,613,1083,191,52,273,-241,89,-20,16,457,310,52,273,-57,200,-266,402,-90
138,578,402,1046,85,347,347,126,126,-351,-57,531,273,310,236,163,52,-160,297,-19
139,578,367,1009,50,52,163,-131,16,310,16,604,236,16,200,-131,16,-371,156,-231
140,543,226,641,-90,89,200,-57,89,-278,-315,457,200,200,200,126,52,-336,191,50
141,543,121,531,-231,89,126,52,-20,126,-278,604,126,126,163,52,16,-407,50,-90
142,543,85,52,-195,-167,89,-204,16,126,-351,420,163,-20,236,-131,126,-547,156,15
