,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,4802.0,4802.0,5020.0,4802.0,5020.0,5020.0,5020.0,5020.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,-19.0,-90.0,126.0,-195.0,-57.0,-241.0,-94.0,-167.0,126.0,-20.0,-20.0,-131.0,-94.0,-167.0,-167.0,-94.0,15.0,-266.0,15.0
2,-55.0,-90.0,89.0,-125.0,16.0,-131.0,52.0,-57.0,163.0,52.0,16.0,-20.0,16.0,-94.0,-57.0,-57.0,85.0,-90.0,156.0
3,-195.0,-266.0,16.0,-160.0,52.0,-57.0,163.0,-94.0,89.0,-94.0,-131.0,-57.0,-20.0,-167.0,-131.0,-167.0,-19.0,-55.0,121.0
4,649.0,1001.0,420.0,367.0,457.0,347.0,236.0,273.0,163.0,163.0,531.0,494.0,347.0,384.0,236.0,273.0,367.0,332.0,261.0
5,613.0,930.0,384.0,332.0,457.0,310.0,200.0,200.0,126.0,89.0,457.0,420.0,236.0,236.0,89.0,126.0,297.0,297.0,156.0
6,649.0,965.0,457.0,437.0,457.0,384.0,163.0,273.0,163.0,200.0,494.0,494.0,310.0,273.0,163.0,163.0,402.0,402.0,226.0
7,578.0,930.0,420.0,402.0,347.0,310.0,89.0,163.0,52.0,89.0,347.0,384.0,236.0,89.0,89.0,52.0,297.0,261.0,15.0
8,367.0,825.0,347.0,367.0,273.0,273.0,-20.0,126.0,16.0,163.0,310.0,420.0,200.0,126.0,16.0,126.0,332.0,297.0,15.0
9,437.0,825.0,457.0,437.0,420.0,310.0,163.0,200.0,236.0,236.0,457.0,494.0,273.0,236.0,126.0,163.0,437.0,226.0,156.0
10,473.0,719.0,494.0,261.0,384.0,89.0,163.0,-57.0,163.0,16.0,384.0,384.0,200.0,52.0,52.0,-57.0,367.0,-19.0,50.0
11,473.0,649.0,420.0,226.0,273.0,16.0,126.0,-131.0,52.0,-57.0,384.0,384.0,200.0,52.0,52.0,16.0,402.0,-19.0,121.0
12,437.0,578.0,347.0,156.0,200.0,89.0,236.0,-57.0,52.0,-20.0,273.0,236.0,163.0,52.0,52.0,89.0,261.0,50.0,156.0
13,191.0,473.0,126.0,85.0,126.0,126.0,200.0,16.0,126.0,16.0,126.0,200.0,163.0,89.0,52.0,126.0,191.0,121.0,191.0
14,261.0,508.0,200.0,85.0,273.0,126.0,310.0,16.0,273.0,-94.0,236.0,200.0,273.0,52.0,200.0,52.0,297.0,50.0,226.0
15,261.0,437.0,273.0,-19.0,273.0,-20.0,236.0,-131.0,163.0,-278.0,200.0,163.0,236.0,-57.0,89.0,-131.0,261.0,-55.0,50.0
16,261.0,473.0,273.0,121.0,200.0,16.0,52.0,-131.0,52.0,-241.0,236.0,273.0,126.0,16.0,16.0,-20.0,367.0,50.0,50.0
17,332.0,508.0,310.0,156.0,200.0,52.0,16.0,-131.0,-57.0,-241.0,200.0,236.0,52.0,-20.0,-57.0,-20.0,297.0,-19.0,-90.0
18,156.0,367.0,236.0,50.0,126.0,-20.0,-204.0,-241.0,-241.0,-315.0,126.0,200.0,-20.0,-20.0,-94.0,-57.0,226.0,-55.0,-160.0
19,156.0,297.0,347.0,50.0,200.0,-57.0,-167.0,-241.0,-204.0,-278.0,200.0,163.0,89.0,-20.0,-20.0,-94.0,261.0,-125.0,-160.0
20,15.0,50.0,273.0,-90.0,163.0,-204.0,-241.0,-315.0,-131.0,-278.0,16.0,-20.0,-20.0,-167.0,-94.0,-204.0,156.0,-266.0,-231.0
21,-90.0,-19.0,163.0,-125.0,16.0,-241.0,-278.0,-278.0,-20.0,-131.0,-57.0,-57.0,-94.0,-131.0,-94.0,-131.0,156.0,-231.0,-125.0
22,50.0,15.0,200.0,-90.0,52.0,-204.0,-131.0,-131.0,163.0,16.0,52.0,-57.0,-20.0,-94.0,-20.0,-20.0,156.0,-231.0,15.0
23,-19.0,-19.0,-241.0,-90.0,-315.0,-131.0,-278.0,-131.0,-241.0,-241.0,89.0,-20.0,52.0,89.0,89.0,163.0,-231.0,-125.0,-195.0
24,156.0,191.0,-131.0,50.0,-204.0,-57.0,-131.0,-57.0,-131.0,-20.0,200.0,89.0,52.0,163.0,52.0,163.0,-160.0,-125.0,-160.0
25,156.0,191.0,-57.0,50.0,-167.0,-131.0,-167.0,-131.0,-131.0,16.0,163.0,89.0,-20.0,89.0,-20.0,52.0,-160.0,-125.0,-195.0
26,226.0,297.0,-20.0,156.0,-131.0,16.0,-167.0,-57.0,-131.0,16.0,273.0,163.0,89.0,163.0,52.0,163.0,-55.0,50.0,-160.0
27,156.0,191.0,16.0,121.0,-20.0,52.0,-94.0,-20.0,-131.0,-57.0,200.0,126.0,126.0,126.0,89.0,89.0,15.0,15.0,-90.0
28,85.0,121.0,89.0,121.0,89.0,89.0,16.0,-20.0,-94.0,-20.0,200.0,163.0,200.0,200.0,200.0,89.0,121.0,191.0,50.0
29,191.0,226.0,236.0,261.0,236.0,236.0,126.0,126.0,16.0,89.0,236.0,200.0,273.0,236.0,273.0,200.0,191.0,261.0,85.0
30,191.0,226.0,200.0,226.0,200.0,200.0,89.0,52.0,-20.0,52.0,163.0,163.0,236.0,163.0,200.0,126.0,226.0,191.0,85.0
31,297.0,437.0,236.0,332.0,236.0,273.0,126.0,163.0,89.0,200.0,273.0,273.0,273.0,200.0,236.0,200.0,332.0,332.0,191.0
32,261.0,402.0,273.0,332.0,310.0,273.0,236.0,163.0,126.0,89.0,236.0,273.0,273.0,163.0,273.0,163.0,332.0,261.0,191.0
33,121.0,226.0,200.0,261.0,236.0,163.0,126.0,16.0,16.0,-57.0,163.0,236.0,236.0,126.0,236.0,89.0,226.0,226.0,50.0
34,156.0,297.0,163.0,332.0,200.0,236.0,163.0,89.0,52.0,52.0,200.0,310.0,273.0,163.0,310.0,89.0,191.0,261.0,85.0
35,156.0,226.0,126.0,191.0,200.0,163.0,200.0,52.0,126.0,16.0,163.0,200.0,200.0,52.0,236.0,-57.0,156.0,191.0,121.0
36,156.0,226.0,126.0,156.0,200.0,200.0,200.0,126.0,200.0,89.0,200.0,200.0,163.0,126.0,163.0,52.0,156.0,297.0,191.0
37,156.0,261.0,126.0,191.0,163.0,236.0,163.0,163.0,89.0,126.0,126.0,163.0,126.0,163.0,126.0,200.0,156.0,226.0,156.0
38,50.0,121.0,89.0,121.0,89.0,163.0,52.0,89.0,-20.0,89.0,52.0,163.0,126.0,163.0,89.0,200.0,156.0,156.0,85.0
39,156.0,191.0,163.0,191.0,126.0,200.0,52.0,126.0,16.0,126.0,163.0,236.0,200.0,200.0,163.0,126.0,156.0,226.0,50.0
40,156.0,156.0,163.0,121.0,126.0,126.0,52.0,16.0,-20.0,52.0,52.0,126.0,126.0,16.0,52.0,-131.0,121.0,85.0,-19.0
41,191.0,261.0,163.0,156.0,126.0,89.0,16.0,16.0,-57.0,52.0,163.0,163.0,126.0,-20.0,89.0,-57.0,156.0,191.0,-19.0
42,297.0,367.0,236.0,261.0,163.0,126.0,89.0,52.0,-20.0,16.0,200.0,200.0,163.0,16.0,89.0,16.0,226.0,121.0,50.0
43,226.0,156.0,236.0,156.0,163.0,52.0,89.0,-20.0,89.0,16.0,126.0,89.0,126.0,-57.0,52.0,-57.0,226.0,85.0,85.0
44,297.0,121.0,273.0,156.0,163.0,126.0,163.0,126.0,273.0,236.0,200.0,126.0,163.0,16.0,89.0,52.0,261.0,156.0,226.0
45,297.0,50.0,273.0,121.0,236.0,126.0,236.0,126.0,347.0,236.0,126.0,126.0,89.0,52.0,52.0,89.0,297.0,121.0,297.0
46,261.0,50.0,273.0,191.0,236.0,200.0,273.0,200.0,384.0,273.0,163.0,236.0,126.0,126.0,89.0,200.0,332.0,261.0,367.0
47,226.0,156.0,273.0,332.0,310.0,384.0,384.0,347.0,457.0,420.0,163.0,273.0,163.0,236.0,126.0,200.0,332.0,332.0,437.0
48,50.0,15.0,200.0,226.0,273.0,347.0,310.0,347.0,420.0,384.0,52.0,200.0,126.0,200.0,89.0,126.0,261.0,297.0,437.0
49,156.0,121.0,236.0,261.0,273.0,384.0,347.0,420.0,384.0,420.0,163.0,273.0,200.0,310.0,163.0,273.0,297.0,367.0,473.0
50,261.0,156.0,273.0,261.0,310.0,384.0,384.0,384.0,347.0,310.0,126.0,273.0,163.0,347.0,163.0,347.0,297.0,297.0,473.0
51,121.0,50.0,200.0,156.0,273.0,310.0,310.0,347.0,273.0,273.0,89.0,200.0,163.0,347.0,163.0,347.0,226.0,297.0,437.0
52,121.0,156.0,236.0,191.0,273.0,384.0,347.0,384.0,310.0,310.0,200.0,200.0,236.0,384.0,236.0,310.0,297.0,332.0,473.0
53,121.0,121.0,310.0,156.0,310.0,310.0,384.0,310.0,384.0,273.0,200.0,200.0,310.0,273.0,273.0,200.0,367.0,261.0,437.0
54,191.0,261.0,347.0,367.0,347.0,384.0,384.0,384.0,420.0,457.0,273.0,310.0,347.0,347.0,310.0,310.0,402.0,367.0,402.0
55,191.0,297.0,347.0,402.0,347.0,420.0,384.0,420.0,420.0,457.0,236.0,310.0,347.0,310.0,273.0,273.0,332.0,297.0,367.0
56,156.0,226.0,310.0,297.0,310.0,310.0,347.0,310.0,310.0,347.0,200.0,273.0,273.0,236.0,273.0,236.0,297.0,332.0,297.0
57,261.0,367.0,347.0,367.0,384.0,384.0,347.0,347.0,273.0,347.0,273.0,347.0,347.0,347.0,347.0,384.0,332.0,402.0,261.0
58,191.0,297.0,347.0,297.0,347.0,310.0,236.0,236.0,163.0,200.0,200.0,310.0,273.0,310.0,236.0,310.0,297.0,261.0,191.0
59,226.0,226.0,310.0,261.0,310.0,273.0,200.0,236.0,200.0,200.0,310.0,273.0,273.0,310.0,236.0,273.0,297.0,297.0,261.0
60,367.0,226.0,310.0,226.0,347.0,273.0,310.0,236.0,236.0,200.0,273.0,200.0,310.0,236.0,273.0,200.0,297.0,261.0,261.0
61,261.0,121.0,273.0,121.0,310.0,200.0,236.0,163.0,163.0,163.0,163.0,126.0,236.0,126.0,200.0,126.0,226.0,226.0,191.0
62,191.0,226.0,273.0,226.0,236.0,310.0,163.0,273.0,163.0,310.0,200.0,163.0,236.0,200.0,163.0,200.0,226.0,297.0,191.0
63,50.0,121.0,273.0,156.0,126.0,236.0,89.0,200.0,89.0,200.0,163.0,163.0,126.0,200.0,52.0,163.0,191.0,121.0,156.0
64,156.0,121.0,236.0,156.0,89.0,163.0,89.0,163.0,89.0,200.0,236.0,200.0,126.0,236.0,89.0,200.0,191.0,156.0,156.0
65,402.0,226.0,236.0,191.0,163.0,200.0,163.0,236.0,163.0,236.0,310.0,163.0,236.0,163.0,163.0,126.0,191.0,121.0,121.0
66,261.0,191.0,163.0,85.0,89.0,89.0,89.0,126.0,52.0,126.0,126.0,89.0,200.0,89.0,163.0,89.0,50.0,50.0,15.0
67,156.0,297.0,52.0,156.0,16.0,126.0,16.0,163.0,-20.0,163.0,126.0,200.0,200.0,200.0,163.0,236.0,-19.0,85.0,-19.0
68,156.0,156.0,-20.0,121.0,-20.0,52.0,16.0,89.0,-20.0,89.0,52.0,163.0,126.0,163.0,126.0,200.0,-19.0,-55.0,15.0
69,191.0,-19.0,-20.0,15.0,16.0,16.0,52.0,52.0,52.0,126.0,89.0,200.0,89.0,163.0,89.0,126.0,15.0,50.0,15.0
70,156.0,85.0,16.0,121.0,52.0,163.0,52.0,163.0,89.0,236.0,89.0,236.0,16.0,236.0,16.0,200.0,-19.0,121.0,-19.0
71,-90.0,15.0,-94.0,15.0,-57.0,89.0,-20.0,89.0,16.0,163.0,-94.0,163.0,-94.0,163.0,-57.0,200.0,-55.0,50.0,-55.0
72,-90.0,50.0,-57.0,85.0,16.0,89.0,52.0,163.0,126.0,236.0,-20.0,163.0,16.0,163.0,52.0,236.0,15.0,85.0,121.0
73,-19.0,-55.0,16.0,15.0,126.0,16.0,163.0,89.0,163.0,126.0,-20.0,89.0,89.0,52.0,89.0,52.0,50.0,-19.0,156.0
74,-90.0,-195.0,16.0,-55.0,163.0,-57.0,89.0,-20.0,89.0,16.0,16.0,16.0,52.0,-20.0,89.0,16.0,50.0,50.0,85.0
75,15.0,-55.0,52.0,85.0,163.0,89.0,126.0,126.0,89.0,126.0,89.0,126.0,52.0,126.0,126.0,200.0,121.0,191.0,156.0
76,-55.0,-90.0,89.0,85.0,126.0,89.0,126.0,126.0,89.0,89.0,16.0,126.0,-20.0,163.0,16.0,163.0,156.0,121.0,156.0
77,-55.0,15.0,126.0,121.0,126.0,126.0,126.0,163.0,126.0,163.0,89.0,163.0,16.0,200.0,16.0,236.0,156.0,191.0,156.0
78,15.0,85.0,126.0,156.0,126.0,163.0,126.0,163.0,89.0,126.0,89.0,163.0,16.0,126.0,16.0,200.0,121.0,121.0,50.0
79,-19.0,15.0,89.0,85.0,126.0,89.0,16.0,52.0,16.0,16.0,126.0,89.0,52.0,16.0,16.0,52.0,156.0,121.0,15.0
80,121.0,85.0,200.0,191.0,236.0,163.0,126.0,89.0,52.0,89.0,273.0,126.0,200.0,89.0,163.0,89.0,226.0,121.0,85.0
81,85.0,-55.0,200.0,85.0,236.0,52.0,126.0,16.0,89.0,16.0,126.0,16.0,163.0,16.0,126.0,16.0,121.0,-19.0,50.0
82,15.0,-55.0,89.0,50.0,126.0,16.0,52.0,16.0,52.0,52.0,89.0,52.0,126.0,89.0,89.0,163.0,50.0,15.0,15.0
83,121.0,85.0,89.0,156.0,89.0,52.0,16.0,52.0,52.0,89.0,126.0,126.0,126.0,126.0,52.0,126.0,50.0,-55.0,15.0
