,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,15,156,16,-19,163,52,89,89,16,16,310,126,126,16,200,52,50,50,-231
1,-19,121,-57,-19,89,-94,89,-94,89,-131,200,126,16,-94,163,16,-19,-125,-442
2,50,156,-20,85,16,-131,-20,-167,89,-94,236,163,-20,-20,163,89,226,-231,-407
3,121,15,16,121,52,-167,-20,-20,236,52,126,89,-20,-20,89,163,85,-266,-231
4,156,-19,52,156,-57,-131,126,52,347,126,163,163,52,16,89,163,261,-90,15
5,297,191,273,297,126,16,200,126,384,163,347,236,200,126,126,163,332,50,261
6,261,226,273,367,200,163,273,273,347,310,163,236,163,200,89,163,191,121,332
7,261,332,273,437,126,273,163,310,163,310,200,236,200,273,89,126,402,156,332
8,261,297,310,367,236,200,89,200,89,126,200,163,163,236,126,52,191,15,297
9,121,156,200,261,52,126,89,126,89,52,126,89,126,200,163,16,191,50,226
10,156,297,273,297,126,163,16,89,89,89,236,163,236,200,200,52,332,85,156
11,261,297,200,367,236,163,16,52,52,126,126,200,200,126,126,89,226,121,-55
12,332,332,126,332,126,163,-20,-57,-20,-57,163,200,126,163,200,89,437,121,-160
13,332,297,163,226,273,89,16,-94,126,-57,200,89,89,89,273,126,297,85,-195
14,226,261,126,156,163,126,163,16,384,52,200,89,89,126,273,163,297,156,-301
15,297,508,273,261,200,310,89,89,273,52,347,236,236,273,273,200,508,261,-336
16,402,508,310,297,273,384,16,126,-57,126,236,236,200,310,126,126,367,261,-301
17,402,437,273,297,236,420,52,200,-131,273,236,236,236,347,89,163,543,332,-55
18,437,473,384,261,457,494,163,273,89,273,347,163,310,347,200,200,437,332,191
19,156,85,16,85,89,163,273,310,347,310,89,200,52,126,126,126,156,297,297
20,297,297,89,226,89,236,126,310,-20,236,236,310,163,200,126,126,367,332,191
21,226,261,52,191,200,200,89,273,16,310,126,200,163,163,52,89,15,261,85
22,15,85,-57,50,16,126,52,273,52,236,163,126,89,126,126,126,85,156,-55
23,-160,-301,200,-125,-241,52,-241,163,236,-57,200,-167,126,163,200,236,15,-55,297
24,-90,-301,273,-55,-131,16,-167,126,163,-20,163,-131,200,126,126,200,-19,-19,191
25,50,15,273,156,163,89,-131,200,52,200,236,16,236,200,89,273,85,121,191
26,191,191,347,297,52,236,-57,236,126,236,163,89,126,200,89,236,121,226,297
27,85,121,384,332,310,310,163,236,200,200,163,163,163,200,163,163,156,297,332
28,85,261,457,367,273,310,89,236,200,200,310,273,384,236,200,89,156,332,226
29,50,297,420,402,347,273,126,126,52,89,200,273,347,236,126,16,85,261,121
30,191,226,347,402,457,236,89,16,-20,-57,200,236,200,273,126,16,261,191,156
31,367,121,273,297,163,236,-94,-20,16,-57,126,200,52,236,16,52,226,156,156
32,261,85,236,121,273,200,-57,-57,-20,-57,163,163,52,163,16,52,121,191,50
33,121,402,310,156,163,200,-167,-20,89,-20,384,126,236,200,163,89,50,261,15
34,-90,332,163,226,126,200,-131,16,89,52,236,89,236,200,163,126,-90,191,15
35,-160,121,16,226,310,163,-131,52,16,52,89,89,163,273,126,89,50,121,85
36,-19,50,126,156,16,163,-241,89,89,52,126,89,126,273,126,52,121,121,121
37,15,121,163,85,163,163,-57,126,163,126,126,89,126,236,126,89,50,156,50
38,85,297,236,156,163,200,-57,200,163,200,273,163,200,273,126,126,85,191,15
39,191,226,163,226,89,200,52,163,89,163,236,200,163,310,89,126,121,121,85
40,261,85,89,226,310,126,310,89,89,126,163,236,163,273,89,89,261,85,156
41,226,85,273,85,163,89,347,126,200,200,200,200,273,273,200,126,226,121,156
42,50,121,273,-19,310,89,604,200,236,273,163,89,310,236,200,200,15,191,121
43,50,226,200,85,310,200,604,236,163,200,163,89,273,347,236,310,50,261,156
44,85,50,89,191,89,236,604,200,126,126,-20,236,163,347,200,273,121,191,261
45,156,-125,16,85,347,163,752,126,273,89,-94,384,163,273,236,163,156,121,297
46,121,-19,126,-90,236,89,604,126,420,126,-20,273,273,163,347,126,50,121,226
47,-125,-19,126,-125,310,89,457,126,163,163,-131,126,200,89,273,163,-160,50,85
48,-160,-125,52,-55,273,16,126,52,-20,89,-131,163,89,89,163,89,-55,-160,15
49,15,-231,-57,-90,-94,-131,-94,-20,89,16,-241,163,16,-20,89,16,-90,-301,50
50,-125,-336,-204,-195,52,-204,-20,16,163,89,-388,89,-57,-94,89,52,-195,-266,15
51,-301,-301,-167,-301,-131,-167,-167,52,52,126,-241,-20,52,-94,200,89,-266,-195,-90
52,-371,-266,-131,-301,-204,-94,-278,52,-94,52,-241,-131,-20,-94,126,126,-266,-160,-90
53,-90,-90,-57,-55,-57,52,-241,16,-20,16,-94,16,-94,-20,89,126,15,-55,15
54,261,15,89,85,-167,89,-94,16,200,52,16,163,-57,52,89,89,121,50,121
55,156,-55,89,85,163,89,273,52,200,89,-57,200,52,89,163,89,50,121,15
56,15,121,200,121,163,126,163,52,16,126,52,163,200,89,236,126,50,156,-55
57,-19,156,200,85,16,126,-20,52,-94,89,16,89,89,52,126,89,-55,191,15
58,-19,191,163,121,163,200,89,163,16,163,52,126,52,89,89,89,50,297,261
59,121,261,163,261,-20,273,200,236,273,236,126,236,163,163,200,200,156,332,402
60,156,85,126,297,200,236,531,236,347,236,16,236,163,163,200,236,156,261,297
61,261,85,236,261,273,200,420,163,273,163,126,200,163,200,200,236,332,156,191
62,297,121,420,226,89,200,273,126,200,126,163,89,52,163,126,163,261,191,191
63,121,261,457,297,310,273,384,89,163,126,236,89,126,126,89,126,226,297,156
64,85,332,384,367,126,310,273,16,163,16,273,200,200,163,126,52,156,226,85
65,156,85,52,261,236,200,347,-131,126,-94,89,236,126,200,89,52,50,85,15
66,191,85,-20,85,347,89,347,-167,200,-167,126,163,163,163,163,16,156,50,50
67,191,297,310,-90,163,52,347,-167,347,-131,236,16,347,52,236,16,121,85,121
68,50,367,494,15,384,163,420,-57,163,-57,273,16,384,89,200,89,121,226,-19
69,15,367,310,402,200,310,126,-57,-131,-20,273,163,236,236,126,126,156,226,-125
70,121,121,16,508,200,273,126,-94,-167,-57,126,200,89,236,52,16,191,121,-90
71,191,156,52,261,347,163,236,-94,-20,-20,200,163,200,163,52,-20,332,85,85
72,297,367,420,15,236,89,273,52,163,89,310,89,347,126,89,16,332,156,156
73,332,508,531,50,457,126,420,89,163,126,310,89,310,126,126,89,261,191,85
74,402,508,347,437,347,273,200,126,126,126,420,200,236,236,126,126,332,191,50
75,297,191,-57,578,163,310,52,89,-20,89,200,273,16,236,-20,126,191,191,50
76,156,85,-167,367,273,200,16,89,-94,89,126,236,-20,126,-94,89,226,191,50
77,121,226,236,85,52,126,-94,89,-20,52,236,89,89,16,-57,89,226,156,85
78,50,261,494,85,163,89,16,89,16,52,310,16,200,-20,52,89,191,156,85
79,226,367,347,402,163,200,-57,126,52,126,384,163,200,126,126,126,226,226,85
80,437,191,-94,473,16,236,-57,236,89,273,126,236,16,126,16,163,121,191,121
81,402,15,-351,156,126,126,-20,273,126,310,-20,200,-131,16,16,163,156,121,121
82,261,191,-57,-160,-57,-20,-20,236,236,273,126,89,-57,-57,163,126,261,85,191
83,50,402,384,-55,89,-20,200,236,163,236,273,-20,89,-131,236,89,226,85,226
84,50,508,457,367,126,126,163,273,89,236,420,52,163,-20,273,126,297,156,191
85,191,297,89,543,-57,200,16,273,126,236,236,200,16,89,126,89,191,156,85
86,332,121,-278,297,89,163,89,163,163,163,89,273,-20,89,89,16,226,85,15
87,226,191,-131,15,-57,89,16,16,89,52,163,200,126,89,126,-20,226,50,-19
88,-55,332,163,15,16,89,52,52,-20,89,163,89,126,89,89,16,85,85,-55
89,-19,473,384,332,126,200,52,163,16,236,310,52,126,163,163,89,191,191,15
90,297,437,384,543,-20,273,16,236,89,273,310,163,126,200,163,163,261,191,85
91,367,156,52,297,126,236,52,200,163,200,200,273,126,200,126,163,226,121,85
92,226,85,-20,-19,52,163,-167,126,236,126,236,236,163,200,163,52,226,85,121
93,85,156,89,-90,16,163,-204,200,163,200,126,16,163,126,126,52,156,156,156
94,50,473,347,191,200,273,-241,347,52,384,236,52,163,200,163,163,261,297,191
95,226,508,420,508,52,384,-315,420,163,457,347,236,163,273,200,236,261,297,226
96,297,191,163,402,200,273,-204,310,200,347,273,347,200,200,163,200,191,156,121
97,156,85,-20,121,126,89,-388,163,89,236,236,200,273,89,163,126,156,50,15
98,-125,121,-20,-160,52,-20,-388,163,126,236,163,-20,236,16,163,126,50,85,156
99,-160,226,89,-125,273,16,-204,200,236,273,236,-57,273,16,236,163,156,156,261
100,226,191,236,121,89,126,-315,200,273,200,273,163,236,16,273,200,297,191,226
101,543,15,126,261,200,163,-278,273,236,273,89,310,126,89,273,236,226,156,156
102,402,85,-57,121,200,126,-315,347,236,384,89,236,52,163,236,347,156,85,85
103,-55,85,-131,-160,52,-57,-351,273,52,347,163,16,16,126,89,347,-19,-55,15
104,-266,85,16,-195,200,-94,-278,163,-131,200,347,-57,126,126,-20,310,15,-19,15
105,-19,121,236,-19,89,52,-204,163,-20,200,494,52,273,163,52,273,121,85,121
106,156,191,200,191,200,126,52,236,126,236,347,163,200,163,89,200,85,156,85
107,191,367,89,297,200,163,52,236,89,273,384,126,163,163,126,163,191,156,50
108,121,367,126,226,16,126,16,200,89,163,347,-20,126,126,89,163,156,85,-19
109,15,367,126,85,163,89,126,89,89,52,310,-57,89,163,16,200,156,15,-90
110,121,402,236,85,52,89,16,16,-57,52,347,89,163,163,89,163,226,15,-125
111,261,261,236,191,126,89,89,52,-167,89,236,200,163,89,89,163,226,15,-90
112,367,297,273,437,200,163,126,163,-94,236,236,236,126,89,89,163,437,121,-19
113,367,473,384,613,52,273,89,273,126,310,273,200,89,163,89,163,473,191,85
114,226,473,420,508,200,310,200,273,89,310,310,126,89,200,52,163,367,191,15
115,156,508,420,332,126,236,16,236,-131,200,420,163,163,200,89,126,297,156,-90
116,156,332,236,226,16,163,-57,126,-204,89,200,163,126,126,16,126,156,85,-90
117,332,226,89,261,163,163,52,89,16,89,126,236,89,89,52,126,226,191,50
118,402,297,200,332,52,200,163,126,236,163,236,273,126,52,126,126,261,226,156
119,261,367,310,261,273,163,347,163,200,200,236,200,126,52,89,126,191,191,85
120,226,437,273,191,200,126,163,163,163,163,310,200,200,126,126,163,191,85,-90
121,156,191,163,191,16,89,16,126,126,163,200,163,163,163,89,200,85,-19,-90
122,-19,15,126,261,163,52,-20,126,16,163,163,126,126,200,89,236,156,-55,-19
123,-55,85,163,226,-57,52,-315,163,-94,163,200,52,89,163,52,236,85,-125,-55
124,-90,85,89,50,-57,-20,-388,163,-94,163,126,-20,16,52,52,236,-55,-160,-90
