,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,-125,-195,-278,-125,-94,52,-167,163,-315,236,-94,-20,-57,126,163,200,-90,121,121
1,156,332,52,297,-94,310,163,457,-315,531,163,200,126,347,310,16,50,85,85
2,-125,50,-131,-90,-20,-57,-57,-20,-278,126,-167,-57,-131,-131,-57,531,-125,226,226
3,15,367,-20,261,-167,126,-131,236,-241,384,52,347,89,236,126,52,226,50,15
4,191,297,89,297,-20,200,16,126,-131,-57,-20,126,-20,16,-20,347,121,191,156
5,-19,15,-94,85,-94,16,-204,-57,-204,-131,-94,52,-167,16,-204,384,121,156,121
6,226,437,163,437,-94,347,52,310,163,236,163,273,52,310,52,52,226,85,50
7,-19,15,-20,15,52,89,52,-57,16,-167,-94,-94,-167,-131,-241,568,-19,226,226
8,-55,191,-20,226,-57,126,16,163,163,163,89,236,16,200,-94,126,191,85,50
9,85,297,126,297,89,236,200,200,310,89,89,89,16,16,-131,273,85,191,121
10,-90,-19,-94,-55,52,-20,-57,-94,126,-131,-20,16,-167,-57,-351,457,50,191,156
11,297,367,163,367,-20,236,89,273,384,126,236,420,52,347,-131,16,297,85,15
12,191,15,89,50,89,52,16,-57,273,-315,-57,16,-241,-94,-425,531,85,261,191
13,50,50,89,156,-94,126,-204,89,384,-20,126,236,-57,200,-278,163,297,85,50
14,297,297,310,332,16,310,16,200,568,-20,200,200,16,236,-241,200,226,156,85
15,15,-55,52,-55,52,-57,-204,-204,347,-315,-57,16,-204,-20,-462,494,85,226,156
16,226,402,273,402,-57,236,-94,200,678,126,273,420,52,384,-167,16,367,85,-19
17,156,191,163,156,89,52,-57,-94,604,-278,16,52,-131,16,-388,494,85,261,191
18,-19,50,-20,85,-94,-94,-204,-57,678,-94,16,236,-57,273,-315,273,191,121,50
19,156,332,236,402,-20,200,126,236,972,16,163,347,89,384,-131,163,261,121,50
20,-160,-125,-20,-55,52,-57,-94,-167,715,-462,-131,-20,-167,-94,-388,604,15,226,191
21,15,226,126,261,-57,200,-94,200,899,16,126,347,52,384,-94,89,297,85,-19
22,156,191,163,156,89,163,16,52,899,-241,16,126,-94,163,-241,457,85,226,156
23,-19,15,-57,-19,-57,-57,-278,-131,862,-204,16,163,-131,200,-315,384,85,156,121
24,191,402,163,367,-94,163,-20,200,1267,126,200,347,89,420,-20,126,191,121,50
25,-90,15,-57,-19,16,-131,-131,-204,1156,-241,-131,16,-167,-20,-241,678,-90,261,191
26,-19,191,-57,156,-167,-20,-131,89,1340,163,89,384,16,310,16,310,121,85,15
27,121,226,89,156,-57,52,16,52,1340,-57,52,89,-20,16,-94,641,-19,226,121
28,-125,15,-131,-90,-94,-167,-241,-167,1193,-167,-94,-20,-167,-131,-167,825,-55,191,121
29,50,367,89,332,-167,126,16,200,1598,163,163,273,52,163,126,494,85,121,15
30,-125,-90,-94,-125,-20,-131,-20,-131,1524,-131,-167,-167,-241,-278,-94,1046,-231,261,191
31,-90,15,-131,-19,-204,-131,-20,126,1782,384,-57,89,-131,16,163,715,-55,121,15
32,121,191,16,85,-94,-20,236,236,1929,384,-57,-57,-131,-131,163,825,-125,191,121
33,-160,-195,-241,-266,-131,-351,-20,-131,1561,126,-278,-241,-278,-351,-57,1120,-160,226,156
34,85,226,16,191,-204,16,126,273,1745,457,52,126,52,89,236,641,121,85,15
35,-19,-19,-20,-90,16,-57,89,-57,1488,-57,-241,-278,-131,-315,-57,1120,-125,261,191
36,-125,-55,-94,-160,-94,-57,-57,-20,1377,126,-131,-57,-94,-57,-20,862,15,121,50
37,191,226,126,121,52,163,236,200,1524,200,16,16,16,52,89,752,50,156,85
38,-55,-160,-131,-266,89,-167,16,-204,1267,-167,-241,-204,-241,-278,-241,1120,-125,261,191
39,156,226,52,191,-20,89,52,126,1488,236,16,273,-20,163,-20,568,226,85,15
40,191,85,126,85,126,89,126,-131,1377,-167,-167,-20,-241,-167,-241,972,85,261,191
41,-19,-19,-20,-19,16,-57,-57,-241,1340,-167,-167,16,-241,-20,-241,862,156,191,85
42,156,297,200,297,52,236,273,89,1635,89,-20,163,-57,163,-94,604,261,156,50
43,-90,-125,-94,-195,163,-20,163,-241,1377,-167,-278,-204,-241,-315,-388,1046,-19,261,191
44,15,121,-20,50,52,163,200,163,1524,347,16,163,16,16,-167,568,191,85,15
45,50,50,52,-19,200,200,273,52,1377,89,-20,-94,-20,-204,-351,825,15,226,156
46,-231,-195,-94,-195,163,16,16,-57,1156,52,-57,-94,-20,-131,-462,825,15,156,121
47,15,191,200,226,200,384,310,384,1414,384,163,52,163,200,-204,384,156,121,50
48,-160,-231,16,-160,310,163,200,16,1156,-57,-167,-351,-131,-278,-499,862,-55,261,226
49,-90,-19,89,50,126,273,89,200,1267,310,126,126,52,163,-278,384,226,85,15
50,156,156,273,156,236,310,200,126,1230,89,126,89,16,89,-351,531,191,191,121
51,-90,-125,52,-125,126,-57,-167,-278,936,-204,16,16,-167,-20,-572,678,226,191,156
52,261,367,384,402,16,236,-20,126,1156,89,347,384,52,347,-315,236,508,85,15
53,156,85,236,85,126,52,-57,-204,972,-351,89,-20,-241,-131,-572,715,226,261,226
54,85,121,163,121,-94,52,-131,-57,1083,16,200,310,-131,200,-388,347,332,85,85
55,261,332,347,332,-20,236,163,163,1230,89,236,310,16,236,-278,310,261,156,121
56,-90,-90,52,-90,16,-57,-20,-167,1009,-167,-20,52,-131,-57,-388,604,15,226,191
57,50,297,163,297,-94,236,89,236,1267,200,310,420,163,347,-20,52,226,50,15
58,15,85,89,85,52,163,89,-20,1120,-167,89,52,52,-20,-131,457,-19,226,191
59,-90,50,-20,15,-94,16,-131,16,1046,-20,163,236,89,52,-94,236,85,121,85
60,156,402,236,332,-20,273,126,310,1230,163,273,347,200,163,16,16,226,121,85
61,-55,-55,16,-19,52,-57,-131,-94,936,-241,-20,-20,-131,-94,-204,420,85,191,191
62,121,226,163,297,-57,200,-94,236,1120,200,236,347,126,347,126,-94,332,50,15
63,191,191,163,226,126,163,16,89,1009,-20,89,52,-20,-57,-20,236,85,191,191
64,15,50,-57,50,52,16,-204,-57,899,52,52,126,-20,-57,-20,200,121,121,121
65,226,402,236,402,89,347,89,310,1120,236,273,310,163,236,236,-94,261,85,50
66,-90,-55,16,-19,236,89,-20,-94,899,-241,-94,-167,-131,-94,52,384,-55,261,226
67,-19,121,16,156,89,273,52,273,1083,347,163,163,126,236,420,-94,85,85,15
68,121,85,16,15,163,310,273,347,1156,310,89,-131,126,-57,420,163,-195,226,156
