,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,121,-19,16,50,-204,89,52,52,89,-167,236,16,89,126,89,163,-19,-125,-90
1,-19,121,-57,15,-278,89,-94,16,-20,-167,126,16,16,89,16,126,-55,-125,-125
2,121,15,52,121,-131,89,-57,16,52,52,236,126,126,89,126,163,50,-90,-19
3,156,156,52,50,-94,52,-57,16,52,16,163,52,16,52,16,89,-19,-125,-125
4,85,156,-20,50,-131,16,-94,16,52,-20,163,89,52,126,16,126,85,-55,-19
5,156,15,89,121,-20,52,16,16,89,-20,200,89,126,126,89,126,85,50,15
6,85,191,16,50,-57,-20,-57,-20,-20,-20,126,52,52,89,16,89,-19,85,-19
7,156,121,89,121,52,126,16,89,16,89,163,163,126,200,163,200,50,226,121
8,121,226,89,191,52,163,16,163,52,163,89,200,52,200,52,163,-55,226,50
9,-19,297,-20,226,-20,200,-94,163,-57,163,89,236,52,200,16,163,-19,191,121
10,156,85,89,191,126,163,16,126,16,126,163,200,126,163,89,89,50,156,191
11,85,191,52,85,89,89,52,52,16,16,52,89,52,52,16,16,15,156,156
12,121,50,126,85,163,163,126,89,126,52,126,126,163,89,89,126,156,261,297
13,121,15,163,85,200,200,200,126,236,16,89,89,126,89,163,126,85,332,191
14,50,156,89,121,126,236,126,163,273,52,52,163,89,163,200,89,156,367,191
15,226,15,200,226,273,236,236,163,384,89,163,200,163,200,273,126,226,367,191
16,156,191,163,191,200,163,126,126,347,89,52,163,52,126,126,52,156,297,50
17,191,121,200,226,200,163,89,126,310,89,126,200,126,163,200,126,297,332,121
18,191,85,236,261,200,126,126,89,310,89,89,163,89,200,163,52,226,297,50
19,15,226,126,191,52,89,16,52,236,126,-20,163,16,126,126,89,156,191,-19
20,121,50,163,156,89,89,89,52,236,163,126,163,126,89,236,200,191,121,50
21,85,156,89,85,52,16,16,52,126,126,16,89,52,52,89,163,50,50,-90
22,50,156,89,121,89,89,16,89,126,236,52,163,126,163,163,236,191,121,85
23,121,50,200,191,200,163,163,163,236,236,126,200,163,163,163,200,226,156,121
24,50,226,126,156,126,163,89,163,163,236,52,163,89,163,52,200,226,156,121
25,156,85,236,226,236,236,200,236,273,310,163,200,200,200,236,236,367,261,297
26,191,191,310,226,236,200,310,273,347,310,89,163,163,163,200,236,297,261,191
27,226,226,310,226,200,236,310,310,310,273,126,200,236,236,273,236,367,297,261
28,332,85,420,261,310,236,420,310,384,273,236,200,310,236,273,200,332,261,226
29,226,297,310,226,163,200,273,273,273,236,126,200,200,236,163,200,261,226,191
30,297,191,347,261,200,273,310,310,236,310,273,310,273,310,273,273,367,261,297
31,367,226,347,261,200,236,310,310,200,236,200,273,200,236,200,163,226,191,156
32,261,297,273,261,126,236,200,273,126,273,163,273,200,236,163,236,191,191,191
33,297,121,310,226,236,236,273,273,200,273,236,236,273,273,273,273,156,191,191
34,191,297,163,156,200,200,236,273,126,273,126,200,200,200,200,236,50,191,85
35,226,191,163,226,273,273,273,273,126,310,200,273,310,200,236,273,156,226,226
36,226,191,200,226,273,236,347,236,126,163,163,200,236,163,126,163,50,226,85
37,85,297,126,226,163,236,200,200,52,126,126,236,163,200,89,126,121,226,121
38,226,121,236,261,310,273,236,236,126,163,236,273,273,273,236,126,191,226,226
39,191,297,200,226,273,236,200,200,126,126,126,273,163,236,52,89,85,226,121
40,191,226,200,261,310,236,200,200,163,163,200,310,236,236,126,200,226,297,226
41,226,191,236,261,347,236,273,200,200,163,163,310,236,200,163,163,121,261,121
42,121,402,89,191,273,163,163,163,126,200,52,273,163,163,89,126,85,261,156
43,191,191,126,226,384,236,310,200,200,236,200,273,273,163,200,163,156,367,297
44,156,261,126,191,347,200,273,236,200,200,163,163,200,126,126,126,85,367,226
45,156,261,126,226,347,273,273,273,200,273,200,200,236,200,200,163,226,367,367
46,226,191,236,297,384,273,347,273,273,310,163,236,236,163,163,163,191,261,297
47,85,367,126,226,236,200,236,236,236,273,52,200,126,126,16,163,121,191,226
48,226,156,126,297,273,273,310,273,310,273,200,273,200,200,200,163,226,226,332
49,226,226,126,226,200,200,236,236,310,163,126,200,89,163,163,52,156,156,191
50,121,261,89,191,126,200,126,163,273,126,126,236,126,200,163,126,261,121,261
51,191,121,236,226,236,200,236,163,310,126,200,200,200,126,200,163,226,85,226
52,85,226,126,156,126,126,200,126,200,52,89,126,89,89,163,126,156,85,121
53,191,85,163,226,163,200,273,163,200,126,200,163,163,126,310,200,226,85,226
54,226,156,163,156,163,163,273,163,200,126,126,163,126,89,126,126,85,15,85
55,50,226,52,156,89,126,163,126,126,163,89,200,126,163,89,126,121,15,121
56,121,15,126,226,163,163,236,163,163,126,126,200,163,200,236,163,156,15,156
57,15,156,16,156,89,163,126,163,52,52,16,126,52,126,163,89,85,50,85
58,85,50,126,226,200,163,163,163,52,126,163,200,163,200,236,126,261,85,226
59,191,50,200,226,236,126,236,126,89,52,163,200,163,200,126,52,191,50,121
60,121,226,126,226,163,52,126,89,-20,16,89,236,126,200,126,89,191,50,121
61,191,50,200,261,236,89,236,52,52,-57,163,236,200,200,236,126,261,121,191
62,85,191,163,226,200,52,163,16,16,-94,126,200,126,163,126,52,191,121,50
63,121,156,236,261,236,52,126,52,16,-20,200,273,236,200,126,89,367,121,121
64,226,121,347,261,273,16,163,52,89,16,236,236,236,126,89,52,261,50,85
65,85,226,200,156,126,-57,16,16,16,16,126,200,126,126,126,52,226,15,85
66,156,15,236,226,200,16,163,52,89,16,236,200,236,200,273,89,297,85,156
67,156,156,236,191,126,16,89,52,52,-57,163,126,126,126,89,16,191,15,15
68,191,156,200,191,16,16,-20,16,-20,-57,236,200,163,163,126,52,297,-19,85
69,297,85,273,226,52,16,89,52,52,-94,273,200,163,89,163,52,261,15,50
70,156,297,163,191,-57,-20,-20,16,-20,-94,126,200,52,52,52,89,191,15,15
71,226,121,236,226,52,89,89,89,89,16,200,200,163,126,126,126,297,85,156
72,156,191,200,121,52,52,126,89,163,16,89,126,89,89,-20,89,156,15,85
73,121,191,126,85,16,52,89,126,126,126,126,126,89,126,89,163,156,50,156
74,226,15,200,85,89,89,200,163,236,200,236,126,163,126,236,200,121,85,156
75,121,156,52,50,-20,89,126,200,236,236,126,89,52,52,126,163,15,121,121
76,156,-19,89,50,52,126,236,236,310,273,200,89,163,89,236,200,121,156,261
77,121,-19,126,15,52,89,273,200,347,200,163,16,126,16,163,126,50,156,156
78,15,85,126,50,16,126,163,236,236,273,126,52,126,126,126,163,156,191,191
79,191,-19,273,121,200,163,200,273,273,310,236,163,200,163,163,236,191,226,261
80,191,191,163,85,89,126,163,236,273,273,163,163,89,126,163,163,121,191,156
81,156,50,163,121,126,126,163,200,310,273,273,163,200,200,273,200,226,156,297
82,156,50,200,121,89,52,126,126,310,236,236,126,163,126,163,126,156,85,156
83,121,156,163,85,-20,16,16,89,200,236,163,126,89,126,89,126,191,121,191
84,226,-19,273,121,89,89,163,89,273,236,236,126,200,126,236,163,261,156,261
85,156,156,163,85,52,126,89,126,236,200,126,89,89,89,126,126,121,121,156
86,156,85,163,156,89,126,16,126,200,273,200,163,163,126,126,163,191,50,191
87,226,50,200,156,126,126,89,89,200,200,163,163,126,126,89,89,85,15,50
88,50,191,16,85,-20,89,-20,89,89,236,52,126,52,126,52,126,15,15,15
89,85,-19,52,121,52,126,126,163,200,310,163,200,126,200,273,200,85,50,156
90,15,121,16,50,52,89,163,163,200,273,52,126,16,126,163,163,15,15,50
91,15,85,16,85,16,89,163,126,200,200,89,163,89,200,200,200,121,50,156
92,121,-55,89,85,89,89,200,89,200,163,89,126,126,163,200,163,50,15,85
93,-55,50,-57,-19,-57,89,16,89,89,126,-20,52,16,126,89,126,-55,50,50
94,-19,-125,-20,15,52,126,126,163,126,200,89,126,126,200,200,163,50,85,156
95,15,-55,-20,-55,52,89,163,126,163,89,16,89,52,126,89,89,-90,15,15
96,-55,15,-94,-19,16,126,89,126,89,52,52,89,89,163,126,126,-19,15,85
