,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,-301.0,226.0,-351.0,191.0,-388.0,236.0,-425.0,310.0,-388.0,-278.0,-351.0,-830.0,-388.0,-1529.0,-351.0,16.0,-1005.0,121.0,-1251.0
1,-477.0,-90.0,-351.0,-55.0,-351.0,16.0,-315.0,52.0,-204.0,89.0,-425.0,16.0,-167.0,16.0,-204.0,163.0,-371.0,15.0,-266.0
2,-407.0,-19.0,-388.0,-55.0,-315.0,16.0,-167.0,126.0,-131.0,163.0,-315.0,-57.0,-167.0,89.0,-131.0,200.0,-442.0,50.0,-125.0
3,-371.0,-55.0,-388.0,-125.0,-351.0,-20.0,-94.0,89.0,-57.0,200.0,-388.0,-94.0,-131.0,-20.0,-131.0,126.0,-371.0,-19.0,-195.0
4,-477.0,-231.0,-388.0,-195.0,-278.0,-94.0,-94.0,-20.0,-57.0,89.0,-462.0,-204.0,-167.0,-94.0,-131.0,52.0,-442.0,15.0,-266.0
5,-336.0,-125.0,-425.0,-90.0,-351.0,16.0,-94.0,89.0,-57.0,126.0,-278.0,-167.0,-131.0,-20.0,-57.0,89.0,-477.0,50.0,-301.0
6,-512.0,-231.0,-462.0,-125.0,-425.0,-57.0,-204.0,-20.0,-131.0,52.0,-425.0,-204.0,-204.0,-167.0,-204.0,16.0,-512.0,-90.0,-477.0
7,-547.0,-160.0,-535.0,-160.0,-499.0,-131.0,-388.0,-94.0,-241.0,89.0,-425.0,-241.0,-315.0,-131.0,-315.0,-20.0,-688.0,-125.0,-583.0
8,-512.0,-19.0,-572.0,-160.0,-646.0,-131.0,-499.0,-94.0,-315.0,89.0,-462.0,-204.0,-351.0,-131.0,-351.0,16.0,-653.0,-195.0,-688.0
9,-653.0,-125.0,-572.0,-231.0,-646.0,-241.0,-646.0,-241.0,-425.0,-57.0,-572.0,-204.0,-425.0,-167.0,-425.0,-57.0,-618.0,-195.0,-759.0
10,-442.0,85.0,-535.0,-55.0,-646.0,-94.0,-683.0,-57.0,-425.0,16.0,-351.0,-94.0,-425.0,16.0,-388.0,52.0,-583.0,-19.0,-618.0
11,-407.0,15.0,-425.0,-90.0,-572.0,-57.0,-646.0,-57.0,-388.0,-20.0,-425.0,-94.0,-351.0,-57.0,-462.0,52.0,-407.0,-55.0,-547.0
12,-371.0,15.0,-315.0,-55.0,-425.0,16.0,-572.0,-20.0,-351.0,-57.0,-351.0,-94.0,-425.0,16.0,-462.0,52.0,-371.0,85.0,-407.0
