,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,-336,-407,16,-160,347,89,347,163,236,310,52,-57,236,-57,200,16,-90,226,332
1,191,191,163,156,126,126,89,126,200,52,163,163,163,200,126,163,156,85,85
2,121,226,126,261,163,236,163,236,16,236,126,236,126,273,89,273,121,226,156
3,226,261,200,226,236,236,273,200,273,89,200,236,200,236,200,200,226,85,191
4,191,121,163,191,236,236,310,236,310,163,126,236,163,273,273,200,191,261,261
5,85,121,126,297,310,384,347,347,89,163,126,310,200,347,236,200,226,332,297
6,121,85,163,191,310,273,347,236,384,89,236,200,273,236,310,126,261,226,261
7,121,121,163,226,310,273,347,273,126,273,163,236,236,273,273,236,191,332,261
8,226,226,200,191,310,236,347,236,236,126,236,200,236,236,273,200,261,121,226
9,226,156,200,121,273,89,310,126,310,126,200,200,200,200,236,163,261,191,226
10,156,261,236,367,273,273,236,236,-57,200,163,310,126,273,126,236,297,297,156
11,297,297,347,332,273,163,163,89,163,-20,310,273,200,200,163,89,402,121,85
12,297,261,347,332,236,200,89,89,-20,126,273,273,200,273,89,126,297,261,121
13,297,332,384,297,273,236,163,163,16,52,347,236,236,236,163,163,332,226,121
14,297,297,347,191,273,89,200,89,273,52,347,163,310,126,273,126,297,226,121
15,226,332,310,297,236,163,163,126,-20,126,310,200,310,163,236,163,226,226,85
16,297,226,310,121,200,16,163,16,273,-57,384,89,347,52,310,16,226,-19,50
17,226,121,200,85,126,16,126,52,126,89,200,126,236,126,200,89,121,121,121
18,226,261,200,191,163,163,200,200,52,126,200,200,273,163,200,126,191,121,226
19,332,226,236,121,200,52,310,89,384,52,273,163,384,89,347,89,226,85,261
20,261,261,236,297,236,200,310,200,89,200,200,236,347,163,310,163,226,297,297
21,332,297,273,297,310,236,347,200,273,89,347,236,457,126,347,52,297,226,261
22,297,226,273,332,273,273,310,236,200,236,310,273,384,163,273,52,261,332,297
23,261,332,273,402,310,420,310,347,-20,273,310,310,310,236,163,163,261,297,261
24,297,226,310,226,273,236,273,236,273,163,384,236,310,126,236,89,226,156,226
25,156,191,200,261,236,310,273,273,16,310,236,236,236,200,163,200,121,297,226
26,191,226,163,226,273,273,310,273,126,163,273,163,310,126,236,126,156,156,191
27,191,191,163,156,236,126,273,200,236,200,200,126,310,89,273,126,121,156,191
28,191,226,126,226,236,236,273,273,16,236,163,163,236,126,200,200,121,191,191
29,261,121,163,121,236,126,236,163,310,52,236,89,273,52,236,89,156,50,156
30,191,50,163,121,236,163,236,200,89,200,126,126,200,163,163,200,121,226,261
31,156,85,126,121,273,236,273,273,126,163,200,126,236,163,200,200,156,191,261
32,156,50,126,85,236,126,236,200,273,163,163,126,236,89,236,163,121,226,226
33,156,226,126,297,200,310,200,273,-20,236,89,236,163,163,163,200,191,367,226
