,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,156,437,200,332,-20,163,-167,16,-94,52,200,236,16,200,126,126,121,85,-160
1,121,15,52,50,89,89,16,52,89,-131,126,126,89,89,200,89,226,191,121
2,297,191,236,226,200,200,89,126,126,52,200,126,126,126,273,163,226,191,121
3,156,191,126,191,126,52,126,52,89,16,52,16,16,-57,200,16,156,121,50
4,261,261,273,226,236,126,163,16,200,52,273,200,200,89,347,52,261,226,50
5,191,226,236,156,200,163,163,89,163,89,163,126,126,126,273,52,50,85,50
6,50,85,89,50,89,89,52,89,89,89,126,89,89,89,126,52,85,121,85
7,191,156,163,121,126,200,89,163,126,200,200,163,126,200,200,236,50,50,121
8,15,15,-20,-55,16,52,163,163,89,89,-20,16,-57,126,126,200,-90,-19,156
9,121,50,52,-19,126,126,200,163,163,126,200,163,89,236,236,200,121,191,226
10,121,85,126,50,163,200,236,236,200,200,89,126,89,200,200,163,50,85,226
11,15,15,52,50,89,89,200,126,200,126,52,163,89,126,200,89,226,85,226
12,226,156,273,191,236,200,236,163,273,236,236,236,200,200,347,273,297,121,191
13,121,85,163,121,126,89,163,163,126,126,52,52,52,52,163,236,156,121,121
14,121,121,200,191,236,163,89,126,89,52,236,163,163,126,163,126,367,297,121
15,226,261,310,367,310,273,163,163,163,200,163,200,126,163,126,126,297,226,156
16,121,156,200,297,236,126,200,126,126,126,89,126,52,52,52,16,367,226,191
17,332,261,420,402,347,273,200,126,163,163,347,273,200,126,273,89,437,297,156
18,191,156,310,297,236,200,163,89,89,52,163,89,52,52,200,126,191,156,85
19,156,85,273,226,273,163,126,52,126,16,273,126,163,126,236,126,332,261,156
20,261,191,384,261,310,273,200,163,200,163,236,200,200,236,273,200,297,191,226
21,85,50,200,121,163,163,126,126,126,16,52,89,89,126,89,126,261,121,226
22,191,121,310,226,273,273,89,163,163,126,236,310,163,273,163,163,367,261,226
23,85,156,200,226,200,273,163,200,163,163,52,200,52,236,89,89,121,121,191
24,50,50,126,85,163,163,163,163,163,126,163,126,126,163,163,52,156,156,191
25,156,85,200,50,200,200,200,236,236,236,200,89,200,163,310,163,15,121,191
26,-55,-90,-20,-90,52,52,163,163,163,52,-20,16,52,89,163,52,-55,50,156
27,15,-19,89,50,126,163,126,126,163,89,126,200,200,200,273,89,121,191,121
28,-55,15,52,156,89,200,89,163,126,163,16,89,126,126,200,163,-19,121,85
29,-160,-125,-20,50,89,89,52,163,89,89,89,16,89,52,89,126,85,191,121
30,85,50,200,121,236,236,126,200,200,200,200,89,163,163,126,163,156,226,226
31,-19,-55,52,15,126,126,200,200,163,126,-20,-20,16,89,-20,16,85,85,297
32,50,-19,163,85,236,200,236,163,236,126,126,89,89,200,126,89,297,156,332
33,50,15,236,156,236,236,236,200,200,163,52,52,52,236,126,89,156,85,261
34,-90,-55,89,121,200,126,200,126,89,52,52,-57,52,126,89,16,226,191,226
35,121,85,310,297,347,310,200,163,236,163,236,16,200,236,200,163,332,297,226
36,-19,-55,200,191,200,200,200,89,163,-20,-20,-94,-20,126,-20,89,226,121,191
37,50,-90,236,156,236,163,163,-20,163,-131,126,16,52,163,16,16,402,226,156
38,156,85,384,297,273,236,200,16,200,16,163,52,126,163,89,52,367,191,85
39,15,50,310,297,200,89,163,16,126,16,89,-94,89,-20,-20,-57,367,191,85
40,191,85,420,332,273,200,126,89,163,163,236,-20,200,89,126,-20,367,191,156
41,50,-90,200,85,126,89,126,163,126,163,-20,-204,52,16,52,-57,50,-19,191
42,-55,-231,52,-125,89,16,163,126,200,163,16,-167,89,52,89,52,121,-19,226
43,-55,-195,52,-55,126,89,236,236,310,347,-57,-131,52,126,16,236,15,-125,261
44,-301,-336,-167,-125,-57,-57,200,200,236,236,-241,-204,-94,16,-94,89,-55,-125,191
45,-160,-195,-20,-19,52,89,200,200,236,200,-20,-94,89,89,89,52,121,85,191
46,-160,-90,16,50,52,163,163,200,126,89,-94,-241,52,16,-20,16,15,85,121
47,-160,-125,16,50,89,126,126,89,89,-20,16,-167,52,-20,-20,-57,191,191,121
48,50,15,236,226,236,200,200,52,200,89,89,-20,126,89,52,-20,226,121,121
49,-125,-90,89,121,89,52,200,-20,126,-57,-131,-94,-20,-20,-57,-94,191,85,85
50,-19,-55,200,226,200,126,163,16,163,-20,52,-20,52,52,16,-57,332,261,85
51,-90,-55,163,226,163,200,163,89,126,89,-94,-131,-57,-20,-57,-20,121,156,121
52,-195,-160,16,85,52,89,163,126,89,163,-131,-131,-57,-20,-131,-131,156,156,121
53,-55,-19,126,121,126,236,200,200,163,236,-94,16,52,126,-20,16,121,121,191
54,-266,-231,-94,-55,-20,89,200,163,52,89,-351,-131,-94,-20,-167,-57,-55,-19,191
55,-266,-301,-131,-125,52,89,163,200,126,126,-204,-94,-20,16,-57,16,50,121,226
56,-231,-231,-57,-55,89,200,200,310,126,273,-204,-204,-57,-20,-57,52,-55,85,191
57,-301,-266,-131,-55,16,126,163,236,16,126,-204,-204,-94,-94,-167,-94,85,191,156
58,-90,-55,126,156,200,310,163,236,89,163,-20,16,52,89,-20,-20,226,297,156
59,-195,-19,52,85,126,236,236,200,89,89,-204,-20,-94,16,-167,-94,85,121,156
60,-125,-90,52,50,126,163,200,126,126,89,-94,16,-20,-20,-167,-167,226,226,156
61,-55,-55,126,85,163,200,200,163,126,126,-94,-57,-57,-57,-241,-94,85,191,121
62,-231,-231,-20,-19,52,126,89,89,16,-20,-167,-204,-167,-167,-315,-167,121,226,85
63,-55,-125,200,85,200,236,126,89,126,52,16,16,-20,16,-131,-57,261,297,156
64,-195,-125,52,50,163,163,236,126,52,16,-241,-57,-131,-57,-241,-131,50,121,191
65,-266,-160,-57,-55,163,126,236,89,52,-57,-204,16,-57,-20,-204,-167,121,226,191
66,-195,-90,52,-19,200,236,200,163,52,52,-131,-20,16,16,-167,-94,15,156,191
67,-336,-231,-131,-160,89,126,163,163,-20,-57,-204,-204,-167,-131,-315,-167,-55,121,156
68,-160,-160,16,-90,163,200,163,163,89,52,-20,-94,-57,16,-204,-20,50,226,191
69,-266,-195,-20,-125,89,200,163,236,52,89,-204,-94,-131,16,-241,-20,-90,121,191
70,-371,-266,-131,-125,52,163,126,126,-20,-57,-167,-20,-57,16,-204,-131,85,191,156
71,-160,-90,89,50,126,236,89,126,16,-57,-57,52,-20,16,-131,-94,156,156,121
72,-266,-125,-20,-55,-20,52,16,-57,-167,-315,-241,-94,-204,-131,-351,-241,85,50,-19
73,-90,-19,126,50,89,126,-57,-131,-167,-241,-20,-20,-57,-57,-278,-204,297,261,15
74,-125,-19,163,156,163,236,52,16,-57,-57,-94,-94,-94,-94,-278,-94,191,261,121
75,-266,-160,16,50,163,126,126,16,-20,-131,-94,-94,-94,-204,-315,-204,191,226,85
76,-160,-90,52,15,163,126,89,-57,16,-167,-94,-57,-57,-167,-241,-241,50,50,15
77,-442,-301,-204,-266,-57,-131,16,-167,-131,-351,-388,-241,-204,-351,-351,-388,-160,-125,-55
78,-442,-371,-131,-266,-20,-94,-20,-204,-57,-315,-241,-131,-131,-241,-241,-315,50,15,15
79,-371,-195,-57,-125,16,16,16,-57,-20,-131,-241,-131,-167,-204,-278,-241,-55,-55,50
80,-442,-336,-167,-195,-20,-57,16,-57,-20,-167,-241,-241,-167,-278,-278,-315,50,-19,121
81,-301,-266,52,-125,163,89,89,52,89,-94,-57,-94,16,-131,-131,-94,156,85,156
82,-442,-336,-57,-195,52,89,89,52,16,-204,-278,-167,-131,-131,-351,-94,-55,-55,156
83,-477,-336,-94,-266,16,52,52,52,52,-167,-167,-57,-131,-57,-315,-131,15,50,156
84,-407,-195,-20,-195,52,126,163,126,126,-20,-167,-20,-131,16,-241,-57,-55,15,191
85,-512,-301,-131,-266,16,16,163,16,52,-167,-241,-94,-204,-131,-278,-131,85,15,156
86,-301,-231,126,-90,163,163,126,52,89,-94,-20,52,-57,-20,-131,-131,226,156,156
87,-407,-266,16,-125,89,89,126,89,89,-20,-167,-94,-167,-94,-241,-131,50,15,191
88,-442,-336,-57,-231,126,52,126,126,89,16,-57,-57,-94,-94,-241,-57,156,156,226
89,-301,-195,89,-160,236,200,200,236,163,163,-20,16,-94,-20,-241,52,85,121,261
90,-477,-301,-94,-231,89,89,163,200,89,16,-131,-94,-167,-94,-351,-94,50,50,226
91,-336,-160,52,-55,163,163,126,163,126,-20,89,89,-20,52,-167,-20,226,156,156
92,-371,-90,16,-19,89,163,163,126,89,-131,-57,52,-57,16,-167,-57,50,50,121
93,-407,-160,-20,-125,52,52,126,-20,52,-315,16,52,-57,-94,-94,-241,191,121,156
94,-195,-19,200,-55,200,163,126,16,89,-278,163,52,52,-57,-57,-167,191,85,156
95,-371,-125,16,-195,16,16,52,-57,-20,-351,16,-57,-167,-167,-278,-241,50,-55,85
96,-301,-90,89,-160,52,16,52,-94,16,-241,163,89,-94,-57,-204,-167,226,85,85
97,-301,-55,89,-90,52,89,126,-20,16,-131,16,52,-131,-20,-204,-57,85,50,121
98,-407,-125,-20,-160,89,52,126,-20,-20,-204,-20,52,-131,-57,-204,-131,191,156,156
99,-195,15,163,-55,273,200,163,52,89,-94,200,126,89,16,-57,-57,191,191,191
100,-371,-90,-20,-195,126,52,163,16,16,-167,16,-20,-57,-94,-131,-167,-55,-19,121
101,-371,-90,-57,-266,126,16,89,-20,52,-131,126,52,-20,-20,-20,-131,85,15,85
102,-336,-19,-20,-195,89,89,89,52,52,-94,52,16,-94,16,-131,-20,-19,-55,50
103,-477,-160,-167,-266,-20,16,16,16,-20,-204,16,-20,-131,-57,-278,-20,50,50,85
104,-266,-55,89,-125,163,200,89,52,89,-131,236,126,52,52,-94,16,191,156,156
105,-336,-19,52,-90,126,163,126,52,16,-167,89,52,-57,16,-131,-94,85,85,121
106,-266,15,89,-19,163,200,89,16,-57,-204,236,163,-20,52,-94,-20,261,261,85
107,-160,156,200,50,200,310,52,89,-20,-57,236,200,16,126,-20,126,156,191,85
108,-336,15,16,-125,52,126,16,16,-94,-167,89,52,-20,-57,-94,-94,121,85,50
109,-195,15,163,-125,126,126,52,16,-20,-131,310,163,89,16,-20,-57,226,156,85
110,-266,-90,52,-195,52,89,16,16,-57,-131,126,-20,-94,-20,-131,52,15,50,85
111,-301,-125,16,-195,52,52,-20,16,-57,-94,236,52,-20,52,-94,126,156,156,50
112,-160,85,163,-19,200,200,52,89,16,16,310,163,52,163,52,126,121,156,15
