,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,402.0,332.0,236.0,297.0,273.0,347.0,273.0,236.0,200.0,236.0,236.0,200.0,163.0,200.0,200.0,236.0,437.0,402.0,261.0
1,121.0,15.0,52.0,-19.0,-57.0,16.0,16.0,16.0,310.0,89.0,52.0,52.0,16.0,-20.0,163.0,163.0,156.0,85.0,191.0
2,367.0,437.0,273.0,332.0,347.0,236.0,310.0,715.0,200.0,494.0,347.0,384.0,200.0,273.0,384.0,420.0,261.0,261.0,367.0
3,261.0,85.0,236.0,-19.0,52.0,-20.0,89.0,-278.0,384.0,16.0,-20.0,-57.0,16.0,-167.0,163.0,-57.0,402.0,121.0,85.0
4,156.0,-19.0,163.0,-90.0,126.0,-57.0,126.0,384.0,310.0,347.0,310.0,89.0,200.0,16.0,273.0,200.0,50.0,50.0,297.0
5,473.0,367.0,384.0,226.0,236.0,236.0,163.0,310.0,200.0,347.0,384.0,200.0,200.0,163.0,163.0,236.0,402.0,367.0,226.0
6,297.0,-55.0,200.0,-125.0,-57.0,-57.0,-20.0,-167.0,347.0,52.0,163.0,-57.0,89.0,-131.0,16.0,52.0,191.0,121.0,156.0
7,543.0,297.0,384.0,261.0,420.0,236.0,384.0,752.0,273.0,494.0,568.0,347.0,384.0,310.0,273.0,420.0,226.0,367.0,473.0
8,613.0,191.0,457.0,121.0,236.0,236.0,273.0,-57.0,420.0,163.0,273.0,89.0,163.0,52.0,126.0,52.0,508.0,402.0,261.0
9,473.0,50.0,384.0,50.0,347.0,126.0,347.0,420.0,494.0,420.0,457.0,163.0,273.0,163.0,347.0,236.0,226.0,332.0,508.0
10,789.0,508.0,641.0,437.0,604.0,457.0,604.0,568.0,457.0,531.0,531.0,420.0,384.0,347.0,420.0,347.0,578.0,578.0,508.0
11,437.0,85.0,420.0,15.0,236.0,126.0,310.0,-167.0,604.0,163.0,126.0,89.0,163.0,-20.0,236.0,52.0,367.0,332.0,297.0
