,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,-231,15,-131,85,-167,52,-278,163,-241,384,16,52,-131,89,-131,310,15,15,-19
1,332,156,200,85,89,52,89,52,-94,236,457,16,89,89,163,200,191,15,50
2,-19,121,-57,191,-241,-20,-315,126,-241,163,-57,16,-351,16,-425,16,-125,50,-407
3,121,297,-57,261,-167,52,-204,126,-204,457,494,-20,16,52,126,310,50,15,50
4,402,332,236,261,-20,16,52,163,16,236,420,-20,16,-131,-57,126,50,226,-125
5,-19,297,-57,297,-167,89,-204,310,52,531,200,-57,-94,16,-167,236,-55,226,-90
6,508,473,236,297,236,200,310,236,273,273,715,52,384,163,420,310,297,226,402
7,261,297,163,332,126,163,200,310,273,89,200,52,89,52,-20,89,121,332,50
8,121,367,52,367,200,273,200,457,347,568,420,89,310,200,347,273,226,367,332
9,402,332,347,367,347,273,420,384,420,126,420,126,310,126,310,89,226,332,226
10,15,85,16,297,-20,200,-20,347,200,200,89,89,52,126,16,163,15,156,50
11,367,261,200,261,200,236,273,310,420,420,531,126,310,236,494,273,191,191,332
12,50,261,52,297,-20,273,89,420,420,236,-57,126,-57,200,-20,126,-19,297,-19
13,-55,332,-57,261,-57,384,16,420,236,420,236,16,163,384,347,384,85,191,367
14,332,226,310,156,273,347,457,420,494,384,273,-20,347,163,384,126,156,261,297
15,-301,-90,-167,85,16,236,89,494,347,384,-167,-94,52,16,16,126,-231,156,85
16,121,15,16,50,310,236,420,347,384,384,457,-20,568,163,678,310,121,156,613
17,85,-19,126,156,384,163,457,384,494,163,-20,16,310,126,163,89,50,367,191
18,-125,85,-20,191,236,273,200,310,273,310,89,16,347,347,347,347,50,332,437
19,473,121,420,156,494,273,604,236,457,200,384,52,531,273,531,236,261,367,473
20,-90,-19,16,156,126,236,89,347,236,163,-204,52,-20,200,-131,163,-90,332,15
21,191,261,89,121,163,310,126,273,89,310,384,89,310,384,457,420,121,226,402
22,226,121,273,156,163,236,163,310,200,163,16,163,16,200,16,126,-19,332,-55
23,-231,50,-131,156,-131,236,-241,273,-57,236,-57,163,-57,273,52,310,-125,156,15
24,332,261,236,121,200,273,200,126,89,163,310,236,310,310,457,273,156,191,297
