,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,-1040.0,402.0,-167.0,402.0,-204.0,16.0,126.0,568.0,163.0,126.0,273.0,126.0,-20.0,126.0,16.0,126.0,121.0,4802.0,121.0
1,-1533.0,-1251.0,-167.0,-231.0,16.0,-57.0,-20.0,-94.0,384.0,-57.0,-646.0,52.0,273.0,16.0,-57.0,52.0,-266.0,-19.0,-90.0
2,-794.0,-688.0,-278.0,-19.0,52.0,126.0,347.0,16.0,-315.0,16.0,-167.0,163.0,-315.0,-20.0,126.0,-57.0,-547.0,-231.0,-301.0
3,-1216.0,-1040.0,-131.0,-55.0,-94.0,-131.0,-278.0,-167.0,347.0,-131.0,-793.0,126.0,273.0,163.0,-57.0,89.0,543.0,191.0,297.0
4,-899.0,-829.0,-94.0,-55.0,126.0,16.0,163.0,52.0,-20.0,126.0,-204.0,126.0,-20.0,-94.0,200.0,-20.0,-829.0,-301.0,-512.0
5,-688.0,-723.0,-204.0,-19.0,-20.0,16.0,89.0,16.0,-94.0,16.0,-535.0,126.0,-167.0,52.0,163.0,52.0,226.0,15.0,156.0
6,-1357.0,-1075.0,-94.0,-160.0,-20.0,-167.0,-131.0,-20.0,457.0,16.0,-719.0,52.0,310.0,16.0,-20.0,52.0,-125.0,-90.0,-55.0
7,-618.0,-653.0,-241.0,-90.0,16.0,52.0,384.0,126.0,-241.0,163.0,-131.0,126.0,-351.0,-131.0,236.0,-57.0,-794.0,-442.0,-442.0
8,-1040.0,-935.0,-167.0,-125.0,-204.0,-167.0,-241.0,-57.0,310.0,-94.0,-793.0,89.0,126.0,126.0,16.0,89.0,473.0,-19.0,261.0
9,-1005.0,-723.0,-131.0,-125.0,-20.0,-57.0,89.0,52.0,89.0,126.0,-315.0,126.0,-20.0,-94.0,126.0,16.0,-864.0,-477.0,-547.0
10,-442.0,-371.0,-278.0,-55.0,-204.0,-57.0,16.0,16.0,-241.0,-20.0,-351.0,163.0,-315.0,-20.0,126.0,89.0,-90.0,-301.0,-160.0
11,-864.0,-653.0,-167.0,-266.0,-241.0,-315.0,-499.0,-167.0,347.0,-131.0,-499.0,89.0,236.0,-20.0,-131.0,200.0,-19.0,-195.0,-125.0
12,-125.0,-195.0,-241.0,-125.0,-94.0,-57.0,126.0,16.0,-315.0,89.0,310.0,126.0,-351.0,-167.0,200.0,126.0,-970.0,-547.0,-688.0
13,-266.0,-512.0,163.0,332.0,200.0,310.0,89.0,236.0,384.0,163.0,-204.0,-94.0,457.0,494.0,273.0,420.0,1036.0,684.0,860.0
14,-688.0,-723.0,163.0,156.0,347.0,273.0,310.0,310.0,384.0,347.0,-20.0,-94.0,420.0,200.0,384.0,273.0,-266.0,261.0,85.0
15,-371.0,-512.0,-131.0,191.0,163.0,310.0,420.0,310.0,-57.0,273.0,-167.0,-20.0,-94.0,200.0,384.0,236.0,191.0,297.0,367.0
16,-1181.0,-1040.0,-94.0,15.0,16.0,52.0,-94.0,163.0,641.0,163.0,-719.0,-57.0,457.0,273.0,-20.0,310.0,578.0,473.0,578.0
17,-723.0,-759.0,-241.0,85.0,163.0,273.0,494.0,347.0,16.0,384.0,-20.0,16.0,-131.0,52.0,310.0,163.0,-653.0,-19.0,-125.0
18,-1075.0,-1040.0,-241.0,15.0,-57.0,89.0,52.0,200.0,310.0,126.0,-683.0,-20.0,52.0,236.0,273.0,273.0,684.0,367.0,684.0
19,-1568.0,-1287.0,-94.0,-160.0,52.0,-20.0,89.0,126.0,420.0,163.0,-535.0,-57.0,236.0,16.0,273.0,163.0,-371.0,50.0,15.0
20,-829.0,-864.0,-278.0,-55.0,16.0,126.0,384.0,126.0,-204.0,52.0,-351.0,16.0,-315.0,-20.0,384.0,89.0,-301.0,-55.0,15.0
21,-1463.0,-1287.0,-241.0,-195.0,-131.0,-167.0,-204.0,-131.0,494.0,-131.0,-940.0,-20.0,273.0,126.0,16.0,200.0,473.0,261.0,437.0
22,-1111.0,-1005.0,-278.0,-195.0,52.0,89.0,384.0,89.0,-57.0,126.0,-241.0,52.0,-167.0,-94.0,273.0,52.0,-864.0,-231.0,-371.0
23,-1040.0,-1040.0,-315.0,-125.0,-94.0,16.0,126.0,-20.0,52.0,-94.0,-683.0,52.0,-131.0,89.0,126.0,-0.0,-0.0,-0.0,-0.0
24,402.0,226.0,163.0,15.0,236.0,163.0,273.0,52.0,-351.0,52.0,347.0,236.0,-57.0,-20.0,347.0,16.0,-477.0,-90.0,-407.0
25,-19.0,-90.0,200.0,85.0,89.0,-57.0,-167.0,-94.0,89.0,-131.0,-315.0,200.0,347.0,273.0,16.0,163.0,895.0,437.0,437.0
26,-55.0,15.0,236.0,-55.0,200.0,89.0,126.0,89.0,-20.0,200.0,236.0,200.0,236.0,52.0,163.0,126.0,-583.0,-125.0,-371.0
27,402.0,191.0,126.0,85.0,126.0,163.0,236.0,126.0,-241.0,89.0,126.0,273.0,-57.0,200.0,236.0,126.0,191.0,156.0,156.0
28,-195.0,-231.0,273.0,-19.0,89.0,-57.0,-94.0,-20.0,236.0,16.0,-167.0,200.0,457.0,236.0,16.0,126.0,332.0,261.0,226.0
29,402.0,226.0,200.0,15.0,236.0,236.0,420.0,163.0,-204.0,200.0,494.0,273.0,-20.0,16.0,200.0,-20.0,-723.0,-125.0,-371.0
30,191.0,15.0,200.0,121.0,52.0,52.0,-57.0,-20.0,52.0,-57.0,-94.0,273.0,236.0,273.0,-20.0,52.0,754.0,473.0,473.0
31,15.0,-19.0,273.0,-19.0,163.0,126.0,16.0,89.0,52.0,200.0,236.0,236.0,273.0,16.0,126.0,16.0,-512.0,-55.0,-266.0
32,508.0,297.0,52.0,121.0,89.0,310.0,236.0,200.0,-315.0,200.0,347.0,236.0,-94.0,89.0,200.0,16.0,-125.0,121.0,15.0
33,-231.0,-125.0,200.0,-19.0,16.0,16.0,-167.0,16.0,200.0,52.0,-167.0,163.0,384.0,163.0,-94.0,89.0,437.0,367.0,332.0
34,226.0,261.0,126.0,-19.0,163.0,310.0,347.0,200.0,-204.0,273.0,494.0,236.0,-57.0,-57.0,200.0,-20.0,-829.0,-125.0,-407.0
35,191.0,121.0,89.0,121.0,16.0,126.0,52.0,52.0,-57.0,16.0,-57.0,200.0,89.0,200.0,-20.0,89.0,649.0,437.0,437.0
36,-231.0,-90.0,200.0,-19.0,126.0,89.0,16.0,89.0,126.0,200.0,89.0,126.0,273.0,52.0,-20.0,89.0,-301.0,15.0,-160.0
37,367.0,332.0,16.0,85.0,89.0,273.0,384.0,236.0,-278.0,200.0,384.0,200.0,-167.0,16.0,89.0,52.0,-336.0,-55.0,-160.0
