,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,50.0,-55.0,52.0,-336.0,236.0,16.0,-57.0,-94.0,-57.0,-167.0,-131.0,-94.0,-131.0,-241.0,-94.0,1414.0,437.0,-90.0,50.0
1,473.0,402.0,273.0,508.0,52.0,236.0,-167.0,200.0,-94.0,89.0,384.0,89.0,200.0,200.0,310.0,16.0,121.0,332.0,-19.0
2,226.0,226.0,126.0,297.0,-20.0,89.0,-167.0,163.0,-94.0,200.0,89.0,-131.0,-20.0,-57.0,-20.0,52.0,-266.0,121.0,-195.0
3,156.0,156.0,52.0,226.0,-20.0,-20.0,-204.0,52.0,-94.0,16.0,347.0,-131.0,200.0,-57.0,236.0,-57.0,50.0,226.0,-125.0
4,437.0,191.0,273.0,226.0,273.0,-20.0,126.0,16.0,52.0,89.0,457.0,-131.0,273.0,-57.0,347.0,-94.0,-160.0,50.0,-90.0
5,-125.0,-231.0,-94.0,-19.0,-20.0,-241.0,-278.0,-131.0,-167.0,-131.0,126.0,-315.0,-20.0,-204.0,16.0,-278.0,-301.0,-55.0,-195.0
6,85.0,-125.0,89.0,156.0,163.0,-57.0,-278.0,-20.0,16.0,-57.0,420.0,-131.0,273.0,16.0,347.0,-131.0,15.0,85.0,85.0
7,-90.0,-301.0,52.0,-19.0,126.0,-131.0,-167.0,-131.0,-57.0,-20.0,126.0,-241.0,52.0,-167.0,16.0,-167.0,-371.0,-231.0,-90.0
8,-301.0,-371.0,-57.0,-55.0,-57.0,-278.0,-167.0,-315.0,-131.0,-278.0,200.0,-204.0,89.0,-204.0,89.0,-351.0,-90.0,-90.0,-90.0
9,50.0,-125.0,163.0,85.0,200.0,-131.0,52.0,-241.0,89.0,-94.0,347.0,-94.0,200.0,-94.0,273.0,-241.0,-125.0,-90.0,-19.0
10,-407.0,-371.0,-167.0,-125.0,-167.0,-315.0,-278.0,-425.0,-131.0,-315.0,-20.0,-278.0,-131.0,-278.0,-57.0,-462.0,-407.0,-195.0,-301.0
11,-195.0,-195.0,-57.0,15.0,-94.0,-167.0,-241.0,-351.0,16.0,-278.0,310.0,-94.0,163.0,-57.0,310.0,-425.0,15.0,191.0,-90.0
