,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,15,121,16,191,236,310,384,568,273,568,-57,163,236,310,126,310,50,50,226
1,191,332,236,297,200,163,200,52,126,-57,236,273,126,89,163,16,437,297,85
2,121,226,273,226,52,16,-94,16,-20,89,200,200,52,52,52,-57,156,121,85
3,261,297,126,297,273,163,273,310,163,310,163,310,200,200,163,52,-55,85,85
4,191,297,200,191,89,52,-20,16,-57,-20,310,200,52,89,89,-57,367,261,15
5,121,156,200,226,126,89,89,163,52,273,89,236,126,163,89,-57,-160,-55,85
6,261,332,126,297,163,236,236,200,126,163,236,273,126,163,89,52,261,261,156
7,156,261,200,226,16,126,-57,52,-20,89,236,236,16,89,-20,16,297,226,191
8,226,297,126,332,236,310,347,310,236,384,126,347,236,273,126,163,85,191,226
9,297,367,200,297,126,310,126,163,89,163,384,273,126,200,89,126,684,508,191
10,226,226,236,261,163,347,126,347,89,457,200,273,200,310,89,200,191,261,226
11,297,332,126,367,236,531,310,420,200,347,200,347,200,420,163,273,402,367,191
12,121,226,200,261,-20,347,-167,126,16,126,273,236,52,310,52,163,508,261,121
13,226,261,126,297,126,310,163,310,273,347,163,347,200,420,163,200,50,-55,156
14,367,402,200,261,52,236,52,89,200,16,420,310,126,273,163,126,578,191,85
15,261,297,236,191,16,89,-57,52,89,126,273,273,163,200,126,89,121,-125,15
16,297,367,126,297,200,163,236,200,236,126,236,347,236,273,236,126,156,-90,15
17,226,297,236,191,-20,16,-94,-57,52,-57,347,273,52,126,89,-20,437,-19,50
18,261,226,163,226,163,89,236,236,273,273,163,347,200,236,163,89,-125,-195,156
19,367,332,126,191,163,126,273,126,273,52,384,236,163,163,163,126,332,191,156
20,297,121,236,50,126,16,126,16,163,89,310,126,163,52,126,89,85,15,156
21,261,191,163,156,347,89,494,200,384,200,163,236,310,89,273,126,15,15,226
22,156,191,273,50,163,-20,163,-94,163,-57,273,89,163,-94,163,16,437,226,191
23,121,85,273,121,236,16,273,89,273,200,89,163,200,52,200,52,-55,-55,261
24,297,191,273,156,200,89,310,16,273,-20,273,163,163,126,200,16,402,226,191
25,226,50,384,50,16,-57,-57,-131,89,-57,273,52,16,16,52,-131,332,50,156
26,226,121,200,156,163,52,236,89,273,52,126,163,126,89,163,-57,15,-55,121
27,191,156,200,85,-20,-20,-57,-204,89,-241,310,52,16,-20,126,-57,437,85,15
28,85,-19,163,50,52,-57,-20,-57,126,52,52,126,126,89,200,16,-125,-301,50
29,121,156,52,156,163,52,163,52,200,16,89,163,163,163,163,89,85,-160,50
30,15,50,126,15,-20,-94,-167,-94,16,-57,126,16,16,16,-20,-20,85,-195,50
31,50,15,16,15,163,52,236,236,310,273,-20,89,163,126,163,89,-336,-266,191
32,50,50,52,-55,89,16,126,52,273,52,126,-57,52,-20,163,89,156,121,226
33,-125,-125,52,-90,52,-20,52,126,273,236,-94,-57,16,-20,126,52,-336,-160,261
34,-55,15,-94,15,126,52,273,236,347,236,-94,52,52,16,163,89,-231,-90,156
35,-125,-19,-57,-55,-167,-94,-241,-20,16,16,16,-57,-167,-131,16,-57,-19,-55,50
36,-125,-90,-94,15,-20,-20,16,236,163,310,-204,16,-20,-20,126,-20,-547,-195,85
37,-90,15,-20,-19,-57,52,16,126,163,52,-20,-57,-57,-131,126,16,15,297,121
38,-195,-125,126,-90,16,16,16,126,273,236,-167,-94,16,-57,236,52,-195,226,226
39,-19,50,89,85,273,273,531,384,531,347,-94,52,200,163,420,236,-125,402,297
40,85,121,163,85,163,236,200,163,236,126,236,52,126,89,310,163,297,613,261
41,121,121,126,226,310,347,457,420,273,457,126,236,310,273,347,200,-125,297,332
42,261,367,163,367,347,457,494,384,273,273,310,310,273,310,347,273,402,543,261
43,191,261,310,332,200,347,163,310,163,347,310,273,200,273,236,273,226,297,191
44,367,332,236,437,384,457,457,568,310,531,310,384,347,384,200,457,15,226,191
