,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,332,121,457,191,420,347,310,310,384,163,457,163,420,200,384,273,297,261,367
1,226,15,347,50,273,126,200,126,200,52,347,16,273,16,200,-20,297,50,191
2,191,191,273,85,200,89,126,52,273,200,273,126,126,16,163,-57,367,85,156
3,121,121,200,85,163,16,126,16,200,163,163,-94,16,-131,126,-167,121,-90,50
4,-19,-125,16,-125,-57,-131,-57,-131,200,-20,52,-167,-94,-241,89,-241,191,-195,-19
5,-55,-125,-20,-90,-94,-131,-94,-131,200,-20,16,-204,-94,-204,52,-241,50,-231,-90
6,-160,-231,-131,-231,-204,-315,-57,-278,52,-167,-57,-315,-241,-388,-94,-462,-55,-371,-195
7,-231,-231,-204,-301,-241,-351,-167,-351,89,-278,-57,-204,-204,-388,-57,-462,15,-336,-160
8,-195,-266,-167,-336,-204,-351,-131,-315,-57,-351,-94,-351,-204,-425,-94,-499,-195,-442,-195
9,-301,-407,-241,-512,-278,-499,-204,-462,-131,-462,-167,-388,-241,-462,-167,-572,-125,-512,-231
10,-301,-371,-241,-477,-278,-425,-241,-351,-57,-388,-131,-425,-204,-388,-94,-425,-160,-442,-160
11,-336,-512,-241,-512,-278,-499,-241,-388,-167,-499,-241,-572,-278,-462,-94,-499,-266,-512,-231
12,-336,-477,-241,-547,-278,-499,-278,-425,-94,-499,-204,-462,-278,-388,-57,-425,-55,-371,-160
13,-231,-442,-131,-407,-167,-388,-204,-351,-167,-499,-167,-499,-204,-388,-94,-388,-125,-336,-160
14,-231,-477,-131,-442,-167,-425,-278,-425,-241,-609,-167,-499,-204,-499,-167,-499,15,-336,-195
15,-90,-301,-57,-336,-94,-315,-241,-351,-131,-462,-20,-351,-131,-351,-57,-351,121,-195,-90
16,-55,-336,16,-301,-57,-315,-131,-351,-204,-462,-57,-388,-131,-388,-20,-425,15,-266,-90
17,-55,-266,-20,-301,-57,-315,-167,-351,-57,-425,-20,-241,-131,-315,16,-351,261,-160,-19
18,50,-160,89,-125,52,-131,-94,-204,-20,-278,52,-278,-20,-278,89,-241,156,-90,85
19,15,-231,89,-195,52,-167,-57,-204,16,-315,16,-278,-20,-315,126,-241,226,-90,121
20,85,-195,126,-125,126,-57,-20,-57,126,-204,126,-167,89,-94,200,-57,297,15,297
21,121,-195,236,-90,200,-20,126,16,52,-167,163,-204,163,-57,163,-57,156,-19,297
22,121,-125,236,-55,236,-20,126,16,126,-94,236,-94,200,16,200,-20,332,85,297
23,191,15,347,121,384,126,236,126,200,89,273,-57,273,126,273,89,226,156,297
24,226,-19,384,85,420,89,273,52,126,16,236,-94,273,89,200,52,261,121,226
25,261,50,420,156,457,163,236,89,236,89,273,89,347,200,236,163,402,297,261
26,297,121,494,226,531,200,384,126,163,126,273,52,384,126,273,126,226,261,191
27,261,156,420,156,420,163,347,16,200,89,273,163,310,89,347,126,402,226,156
28,332,261,420,261,420,236,273,89,273,163,347,236,310,163,384,200,332,261,156
29,297,191,347,226,347,163,236,-20,163,52,273,200,236,89,310,89,332,191,50
30,297,297,310,226,310,200,200,-20,236,126,273,347,236,126,273,163,473,297,156
31,261,297,310,297,310,236,273,89,163,236,236,200,200,16,200,163,226,226,156
32,156,156,200,156,200,89,236,52,126,126,163,126,163,-20,163,126,261,156,191
33,156,261,200,191,200,200,236,163,163,200,200,200,236,163,200,236,226,226,226
34,121,156,163,121,163,89,236,163,-20,126,126,89,163,89,89,163,85,50,121
35,85,156,89,50,89,89,126,163,52,126,163,163,163,163,89,236,191,121,121
36,85,85,89,50,89,126,126,236,16,163,89,-20,163,126,126,236,-55,50,85
37,-55,-90,-20,-90,-20,16,89,126,-57,89,-57,-20,52,52,126,126,-55,15,50
38,-55,85,16,50,52,52,126,126,52,163,-57,89,89,126,200,236,-19,121,50
39,-90,50,16,15,52,-57,126,16,-94,52,-167,-20,-20,-94,126,52,-195,-19,-125
40,-160,85,-57,-55,-57,-94,-20,-131,-57,16,-131,126,-94,-94,89,52,-19,15,-125
41,-90,156,-57,15,-57,-20,-20,-94,-131,16,-57,52,-94,-57,52,52,-160,-55,-160
42,-160,15,-131,-90,-167,-131,-94,-204,-241,-131,-131,-20,-204,-167,-57,-57,-125,-160,-231
43,-90,85,-167,15,-204,-57,-204,-167,-94,-94,-57,89,-204,-57,16,16,-55,-55,-160
44,-90,15,-167,-19,-204,-57,-167,-167,-241,-167,-131,-57,-241,-204,-57,-94,-301,-160,-266
