,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,85.0,121.0,-20.0,50.0,-57.0,-57.0,-278.0,-94.0,-241.0,52.0,236.0,163.0,16.0,5020.0,-94.0,5020.0,4802.0,-0.0,-0.0
1,-19.0,121.0,-204.0,-19.0,-94.0,-20.0,-241.0,89.0,-315.0,-204.0,-131.0,52.0,-20.0,-20.0,52.0,16.0,-90.0,15.0,-653.0
2,-19.0,50.0,-94.0,-19.0,-278.0,16.0,-278.0,-57.0,89.0,52.0,236.0,16.0,-241.0,16.0,-20.0,52.0,15.0,-19.0,-266.0
3,-90.0,-55.0,-131.0,-160.0,-57.0,-20.0,-20.0,310.0,-167.0,52.0,-278.0,-94.0,52.0,-57.0,-57.0,126.0,-477.0,-160.0,-442.0
4,-160.0,-19.0,-315.0,-90.0,-315.0,-20.0,-131.0,200.0,89.0,-57.0,-131.0,-20.0,-351.0,52.0,16.0,16.0,15.0,-90.0,-195.0
5,-125.0,-125.0,-131.0,-125.0,-204.0,-57.0,52.0,273.0,310.0,52.0,-167.0,-131.0,-204.0,-57.0,236.0,236.0,-266.0,-195.0,-125.0
6,-195.0,-125.0,-315.0,-195.0,-167.0,-167.0,16.0,347.0,16.0,126.0,-315.0,-94.0,-94.0,-131.0,126.0,310.0,-231.0,-195.0,-407.0
7,-90.0,15.0,-94.0,15.0,-241.0,-94.0,-94.0,-20.0,236.0,126.0,273.0,16.0,-241.0,16.0,-20.0,126.0,156.0,-19.0,-195.0
8,85.0,50.0,52.0,15.0,126.0,-57.0,16.0,89.0,-167.0,-57.0,16.0,16.0,273.0,-20.0,-94.0,126.0,-301.0,-55.0,-512.0
9,85.0,121.0,-20.0,50.0,-57.0,-57.0,-278.0,-94.0,-241.0,52.0,236.0,163.0,16.0,52.0,-94.0,-20.0,191.0,-19.0,-371.0
10,121.0,156.0,163.0,50.0,-20.0,-57.0,-57.0,-20.0,-20.0,236.0,273.0,126.0,16.0,52.0,52.0,-20.0,-19.0,-125.0,50.0
11,15.0,85.0,-94.0,-90.0,16.0,-167.0,52.0,310.0,-241.0,273.0,-204.0,52.0,89.0,-20.0,-20.0,-94.0,-160.0,-125.0,50.0
12,-55.0,15.0,-94.0,-19.0,-241.0,-94.0,-57.0,163.0,126.0,273.0,200.0,16.0,-278.0,52.0,-57.0,-167.0,226.0,85.0,473.0
13,-19.0,-125.0,-57.0,-90.0,16.0,-20.0,163.0,347.0,16.0,52.0,-131.0,-131.0,89.0,-57.0,-20.0,16.0,-336.0,85.0,297.0
14,191.0,121.0,236.0,121.0,52.0,89.0,-20.0,-315.0,310.0,52.0,310.0,163.0,126.0,200.0,16.0,200.0,121.0,50.0,-19.0
15,85.0,85.0,52.0,-90.0,126.0,-57.0,-20.0,16.0,16.0,89.0,-204.0,89.0,273.0,16.0,-20.0,236.0,-125.0,-90.0,-231.0
16,50.0,121.0,-20.0,-19.0,-241.0,-167.0,-131.0,-94.0,347.0,384.0,163.0,126.0,-278.0,-20.0,16.0,126.0,261.0,-55.0,121.0
17,15.0,50.0,-20.0,-90.0,-94.0,-167.0,126.0,200.0,200.0,347.0,-131.0,-57.0,-57.0,-167.0,163.0,200.0,-266.0,-90.0,85.0
18,-90.0,15.0,-278.0,-90.0,-278.0,-167.0,16.0,163.0,-131.0,126.0,-241.0,-57.0,-241.0,-167.0,89.0,89.0,-55.0,50.0,-55.0
19,-90.0,-19.0,-57.0,-19.0,-278.0,-131.0,89.0,52.0,89.0,273.0,89.0,-94.0,-278.0,-131.0,89.0,52.0,-55.0,156.0,156.0
20,-125.0,-90.0,-131.0,-125.0,16.0,-167.0,200.0,273.0,-315.0,52.0,-315.0,-131.0,89.0,-278.0,-94.0,-20.0,-442.0,121.0,-266.0
21,-125.0,50.0,-131.0,85.0,-167.0,-57.0,-57.0,16.0,-131.0,-204.0,126.0,52.0,-167.0,-20.0,-167.0,-167.0,156.0,261.0,-231.0
22,15.0,121.0,52.0,121.0,16.0,52.0,-20.0,52.0,-131.0,-241.0,16.0,52.0,89.0,16.0,52.0,-20.0,-231.0,121.0,-442.0
23,50.0,226.0,89.0,121.0,16.0,89.0,-94.0,52.0,310.0,494.0,16.0,310.0,-20.0,310.0,89.0,310.0,-19.0,-90.0,156.0
24,50.0,226.0,89.0,121.0,16.0,89.0,-94.0,52.0,310.0,494.0,16.0,310.0,-20.0,310.0,89.0,310.0,-19.0,-90.0,156.0
25,85.0,191.0,89.0,85.0,89.0,89.0,-94.0,163.0,236.0,531.0,-20.0,310.0,126.0,236.0,126.0,310.0,121.0,-90.0,-125.0
26,156.0,121.0,89.0,15.0,-167.0,52.0,-388.0,16.0,273.0,273.0,163.0,310.0,52.0,200.0,52.0,310.0,191.0,-55.0,-19.0
27,121.0,156.0,163.0,85.0,126.0,163.0,-167.0,273.0,-94.0,200.0,52.0,273.0,347.0,163.0,89.0,310.0,-19.0,50.0,-55.0
